Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 19:49:00,1.8522472764305082,0.26791514086360424,0.0,0.03087078794050847,0.0044652523477267374,0.0,0.9431506905628546,0.0,0.9090965858676539,0.0,0.0,0.0,0.0,0.26791514086360424,0,1,0,0,Off,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0.0,0,Off,0.04101455043859649,0.0,On,0.9021361401242581,0,On,0.2887018646783453,0,On,0.3096493148397522,0.2322369861298141,On,0.13712708257180847,0,On,0.12604745079936103,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,13284.327324444444,Off,0.0,0.0,33.36421578176195,51.666666666666686,46.10666666666668,0.0,51.19812247663163,0.0,0.0,0.0,33.36421578176195,49.61063960757532,51.19812247663163,48.81689817304718,12.43753247303448,20.993696507704268,0.0,-1.1,9.236100170605994,-1811.1584882765412,-3442.1131557630183,-0.0,-0.0,1699.396519465001,0.0,2.0,0.11819899759186488,0.0,0,1.106225673172458,131.99922844444444,-68.44185197852397,0.19122676595386368,9.839685479260307,0.002893142039469171,-101.05951788960539,1.2142400735278611
2025-01-01 19:50:00,1.8522472764305082,0.26791514086360424,0.0,0.03087078794050847,0.0044652523477267374,0.0,0.9431506905628546,0.0,0.9090965858676539,0.0,0.0,0.0,0.0,0.26791514086360424,0,1,0,0,Off,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0.0,0,Off,0.04101455043859649,0.0,On,0.9021361401242581,0,On,0.2887018646783453,0,On,0.3096493148397522,0.2322369861298141,On,0.13712708257180847,0,On,0.12604745079936103,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,13284.327324444444,Off,0.0,0.0,33.47867903282925,51.666666666666686,46.10666666666668,0.0,51.19485676491893,0.0,0.0,0.0,33.47867903282925,49.6078301746776,51.19485676491893,48.81431687955694,12.43753247303448,20.892492797706627,0.0,-1.1,9.236100170605994,-1780.2626704381353,-3416.186071209247,-0.0,-0.0,1699.396519465001,0.0,2.0,0.11784850931482375,0.0,0,1.1029454496671145,131.99922844444444,-63.47311869388882,0.19239723672814502,9.79431770910319,0.0028927893556522214,-100.30312119282709,1.2146582498041452
2025-01-01 19:51:00,1.8522472764305082,0.26791514086360424,0.0,0.03087078794050847,0.0044652523477267374,0.0,0.9431506905628546,0.0,0.9090965858676539,0.0,0.0,0.0,0.0,0.26791514086360424,0,1,0,0,Off,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0.0,0,Off,0.04101455043859649,0.0,On,0.9021361401242581,0,On,0.2887018646783453,0,On,0.3096493148397522,0.2322369861298141,On,0.13712708257180847,0,On,0.12604745079936103,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,13284.327324444444,Off,0.0,0.0,33.58998967460333,51.666666666666686,46.10666666666668,0.0,51.19158077583844,0.0,0.0,0.0,33.58998967460333,49.605011103404884,51.19158077583844,48.81172626718811,12.43753247303448,20.79398899136592,0.0,-1.1,9.236100170605994,-1750.3980104247887,-3391.024952220947,-0.0,-0.0,1699.396519465001,0.0,2.0,0.11750683376935278,0.0,0,1.0997477046100852,131.99922844444444,-58.7695776688428,0.19354381824690098,9.74959694033293,0.002892439432067079,-99.56420101465278,1.2150655514168867
2025-01-01 19:52:00,1.8522472764305082,0.26791514086360424,0.0,0.03087078794050847,0.0044652523477267374,0.0,0.9431506905628546,0.0,0.9090965858676539,0.0,0.0,0.0,0.0,0.26791514086360424,0,1,0,0,Off,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0.0,0,Off,0.04101455043859649,0.0,On,0.9021361401242581,0,On,0.2887018646783453,0,On,0.3096493148397522,0.2322369861298141,On,0.13712708257180847,0,On,0.12604745079936103,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,13284.327324444444,Off,0.0,0.0,33.698289046136075,51.666666666666686,46.10666666666668,0.0,51.18829479452768,0.0,0.0,0.0,33.698289046136075,49.60218265922255,51.18829479452768,48.809126591569985,12.43753247303448,20.698063878509114,0.0,-1.1,9.236100170605994,-1721.5210697594919,-3366.5930554374972,-0.0,-0.0,1699.396519465001,0.0,2.0,0.11717359009883882,0.0,0,1.0966288735602852,131.99922844444444,-54.3245337869954,0.1946673758731574,9.705469863813558,0.0028920922027575505,-98.84201823066957,1.2154624576204074
2025-01-01 19:53:00,1.8522472764305082,0.26791514086360424,0.0,0.03087078794050847,0.0044652523477267374,0.0,0.9431506905628546,0.0,0.9090965858676539,0.0,0.0,0.0,0.0,0.26791514086360424,0,1,0,0,Off,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0.0,0,Off,0.04101455043859649,0.0,On,0.9021361401242581,0,On,0.2887018646783453,0,On,0.3096493148397522,0.2322369861298141,On,0.13712708257180847,0,On,0.12604745079936103,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,13284.327324444444,Off,0.0,0.0,33.80370761590196,51.666666666666686,46.10666666666668,0.0,51.18499909334216,0.0,0.0,0.0,33.80370761590196,49.599345095694524,51.18499909334216,48.80651809687072,12.43753247303448,20.604605579971594,-0.006505531139548992,-1.1,9.236100170605994,-1693.5886955666585,-3342.8564946162987,-0.0,-0.0,1699.396519465001,0.0,2.0,0.11684842670553004,0.0,0,1.0935856659106225,131.99922844444444,-50.12872041536083,0.19576870848970118,9.663329415362586,0.002891747604618789,-98.13588907672877,1.215849410891928
2025-01-01 19:54:00,1.8522472764305082,0.26791514086360424,0.0,0.03087078794050847,0.0044652523477267374,0.0,0.9431506905628546,0.0,0.9090965858676539,0.0,0.0,0.0,0.0,0.26791514086360424,0,1,0,0,Off,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0.0,0,Off,0.04101455043859649,0.0,On,0.9021361401242581,0,On,0.2887018646783453,0,On,0.3096493148397522,0.2322369861298141,On,0.13712708257180847,0,On,0.12604745079936103,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,13284.327324444444,Off,0.0,0.0,33.90636674772718,51.666666666666686,46.10666666666668,0.0,51.18169393283838,0.0,0.0,0.0,33.90636674772718,49.59649865539866,51.18169393283838,48.80390101667881,12.43753247303448,20.51351003080709,-0.09760108030405235,-1.1,9.236100170605994,-1666.5587508496744,-3319.783803901099,-0.0,-0.0,1699.396519465001,0.0,2.0,0.11653101630617817,0.0,0,1.0906150186137018,131.99922844444444,-46.171466413575814,0.1968485620373432,9.621677448614498,0.0028914055771827947,-97.4451760853841,1.2162268230135789
2025-01-01 19:55:00,1.8522472764305082,0.26791514086360424,0.0,0.03087078794050847,0.0044652523477267374,0.0,0.9431506905628546,0.0,0.9090965858676539,0.0,0.0,0.0,0.0,0.26791514086360424,0,1,0,0,Off,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0.0,0,Off,0.04101455043859649,0.0,On,0.9021361401242581,0,On,0.2887018646783453,0,On,0.3096493148397522,0.2322369861298141,On,0.13712708257180847,0,On,0.12604745079936103,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,13284.327324444444,Off,0.0,0.0,34.006379993445435,51.666666666666686,46.10666666666668,0.0,51.178379562597165,0.0,0.0,0.0,34.006379993445435,49.593643570693345,51.178379562597165,48.80127557474144,12.43753247303448,20.424679869755504,-0.18643124135563838,-1.1,9.236100170605994,-1640.3905927193498,-3297.3456128775624,-0.0,-0.0,1699.396519465001,0.0,2.0,0.116221052344194,0.0,0,1.0877140626031516,131.99922844444444,-42.44149930678827,0.19790763897785793,9.58118763528977,0.002891066062438385,-96.76928147628396,1.216595079505771
2025-01-01 19:56:00,1.8522472764305082,0.26791514086360424,0.0,0.03087078794050847,0.0044652523477267374,0.0,0.9431506905628546,0.0,0.9090965858676539,0.0,0.0,0.0,0.0,0.26791514086360424,0,1,0,0,Off,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0.0,0,Off,0.04101455043859649,0.0,On,0.9021361401242581,0,On,0.2887018646783453,0,On,0.3096493148397522,0.2322369861298141,On,0.13712708257180847,0,On,0.12604745079936103,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,13284.327324444444,Off,0.0,0.0,34.10385406582823,51.666666666666686,46.10666666666668,0.0,51.17505622193003,0.0,0.0,0.0,34.10385406582823,49.59078006437535,51.17505622193003,48.79864198559801,12.43753247303448,20.338023604107864,-0.2730875070032788,-1.1,9.236100170605994,-1615.0453329021682,-3275.514397900364,-0.0,-0.0,1699.396519465001,0.0,2.0,0.11591824631860052,0.0,0,1.084880097795265,131.99922844444444,-38.92745446680472,0.19894660503079434,9.541100005834824,0.002890729004676426,-96.10764220744491,1.216954542944856
2025-01-01 19:57:00,1.8522472764305082,0.26791514086360424,0.7554666666666667,0.03087078794050847,0.0044652523477267374,0.012591111111111112,0.9431506905628546,0.0,0.9090965858676539,0.0,0.7554666666666667,0.0,0.0,0.26791514086360424,0,1,0,0,Off,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0.0,0,Off,0.04101455043859649,0.0,On,0.9021361401242581,0,On,0.2887018646783453,0,On,0.3096493148397522,0.2322369861298141,On,0.13712708257180847,0,On,0.12604745079936103,0,On,0,0,Off,On,13284.327324444444,21.111111111111143,0.6,0.0,22.140545540740742,0.0,1,13284.327324444444,13284.327324444444,Off,0.0,0.0,34.19888959003938,51.666666666666686,46.10666666666668,0.0,51.17172414049767,0.0,0.0,0.0,34.19888959003938,49.58790835025569,51.17172414049767,48.7960004551347,12.43753247303448,20.253454964205165,-0.3576561469059776,-1.1,9.236100170605994,11693.841369872236,-3254.2642864058,-0.0,-0.0,1699.396519465001,0.0,2.0,0.11562232574158958,0.0,0,1.0821105739737529,131.99922844444444,-35.618187631408574,0.1999660940691765,9.502798603386303,0.0028903943503540753,-95.45972616756907,1.2173055555143102
2025-01-01 19:58:00,1.8522472764305082,0.26791514086360424,0.7554666666666667,0.03087078794050847,0.0044652523477267374,0.012591111111111112,0.9431506905628546,0.0,0.9090965858676539,0.0,0.7554666666666667,0.0,0.0,0.26791514086360424,0,1,0,0,Off,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0.0,0,Off,0.04101455043859649,0.0,On,0.9021361401242581,0,On,0.2887018646783453,0,On,0.3096493148397522,0.2322369861298141,On,0.13712708257180847,0,On,0.12604745079936103,0,On,0,0,Off,On,13284.327324444444,21.111111111111143,0.6,0.0,22.140545540740742,0.0,1,13284.327324444444,13284.327324444444,Off,0.0,0.0,34.0104793796117,51.666666666666686,46.10666666666668,0.0,51.16838353886048,0.0,0.0,0.0,34.0104793796117,49.58502863367226,51.16838353886048,48.79335118107815,12.43753247303448,20.412490731699556,-0.1986203794115866,-1.1,9.236100170605994,11643.638768759221,-3294.271361767938,-0.0,-0.0,1699.396519465001,0.0,2.0,0.1161784849915074,0.0,0,1.0873156742974954,131.99922844444444,-45.813713382285584,0.1979881791053522,9.574167696226986,0.002890062047973734,-96.31888396330501,1.2166463312400098
2025-01-01 19:59:00,1.8522472764305082,0.26791514086360424,0.7554666666666667,0.03087078794050847,0.0044652523477267374,0.012591111111111112,0.9431506905628546,0.0,0.9090965858676539,0.0,0.7554666666666667,0.0,0.0,0.26791514086360424,0,1,0,0,Off,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0.0,0,Off,0.04101455043859649,0.0,On,0.9021361401242581,0,On,0.2887018646783453,0,On,0.3096493148397522,0.2322369861298141,On,0.13712708257180847,0,On,0.12604745079936103,0,On,0,0,Off,On,13284.327324444444,21.111111111111143,0.6,0.0,22.140545540740742,0.0,1,13284.327324444444,13284.327324444444,Off,0.0,0.0,33.82766218224851,51.666666666666686,46.10666666666668,0.0,51.16506004431111,0.0,0.0,0.0,33.82766218224851,49.582164782165556,51.16506004431111,48.790717151092785,12.43753247303448,20.56673539649704,-0.044375714614101724,-1.1,9.236100170605994,11595.908631745864,-3333.257078363503,-0.0,-0.0,1699.396519465001,0.0,2.0,0.11671652926645358,0.0,0,1.0923512363781833,131.99922844444444,-54.55813380007828,0.1960899056546062,9.643491908265581,0.0028897265731271196,-97.14367422528093,1.2160076583423471
2025-01-01 20:00:00,1.8093191607573886,0.26717184597331695,0.0,0.030155319345956475,0.004452864099555282,0.0,0.9443570008698722,0.0,0.8649621598875162,0.0,0.0,0.0,0.0,0.26717184597331695,0,1,0,0,Off,0,0,Off,0,0,Off,0.04657981312467045,0.03493485984350283,On,0.0,0,Off,0.042220860745614035,0.0,On,0.9021361401242581,0,On,0.2887018646783453,0,On,0.3096493148397522,0.2322369861298141,On,0.11464723296987266,0,On,0.1053839342748756,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,13284.327324444444,Off,0.0,0.0,33.65013249932636,51.666666666666686,46.10666666666668,0.0,51.161753150972906,0.0,0.0,0.0,33.65013249932636,49.57931632477607,51.161753150972906,48.78809791167766,12.43753247303448,20.716451052521613,0.0,-1.1,9.236100170605994,-1734.6974602655291,-3371.2708274369143,-0.0,-0.0,1699.6117699183021,0.0,2.0,0.11723750644256957,0.0,0,1.0972270672997482,131.99922844444444,-63.0384027469168,0.19426601500939128,9.710934207086442,0.0028893880478615057,-97.93603436559275,1.2153883891497497
2025-01-01 20:01:00,1.8093191607573886,0.26717184597331695,0.0,0.030155319345956475,0.004452864099555282,0.0,0.9443570008698722,0.0,0.8649621598875162,0.0,0.0,0.0,0.0,0.26717184597331695,0,1,0,0,Off,0,0,Off,0,0,Off,0.04657981312467045,0.03493485984350283,On,0.0,0,Off,0.042220860745614035,0.0,On,0.9021361401242581,0,On,0.2887018646783453,0,On,0.3096493148397522,0.2322369861298141,On,0.11464723296987266,0,On,0.1053839342748756,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,13284.327324444444,Off,0.0,0.0,33.75874152684025,51.666666666666686,46.10666666666668,0.0,51.15846238059578,0.0,0.0,0.0,33.75874152684025,49.57648281626879,51.15846238059578,48.7854930341053,12.43753247303448,20.620254746204903,0.0,-1.1,9.236100170605994,-1705.0228801412186,-3346.826456917632,-0.0,-0.0,1699.6117699183021,0.0,2.0,0.11690290762454861,0.0,0,1.094095553410045,131.99922844444444,-57.80819314188827,0.19539808567068048,9.667337134206225,0.0028890465874939677,-97.21720015509356,1.2157866236504797
2025-01-01 20:02:00,1.8093191607573886,0.26717184597331695,0.0,0.030155319345956475,0.004452864099555282,0.0,0.9443570008698722,0.0,0.8649621598875162,0.0,0.0,0.0,0.0,0.26717184597331695,0,1,0,0,Off,0,0,Off,0,0,Off,0.04657981312467045,0.03493485984350283,On,0.0,0,Off,0.042220860745614035,0.0,On,0.9021361401242581,0,On,0.2887018646783453,0,On,0.3096493148397522,0.2322369861298141,On,0.11464723296987266,0,On,0.1053839342748756,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,13284.327324444444,Off,0.0,0.0,33.86430323162731,51.666666666666686,46.10666666666668,0.0,51.15516186230373,0.0,0.0,0.0,33.86430323162731,49.57364016234125,51.15516186230373,48.782879312360016,12.43753247303448,20.52666834742161,0.0,-1.1,9.236100170605994,-1677.33735799826,-3323.112649756551,-0.0,-0.0,1699.6117699183021,0.0,2.0,0.11657689334270767,0.0,0,1.091044382285577,131.99922844444444,-53.83647816001087,0.19650614955883305,9.624358741102345,0.0028887077444141786,-96.51521250036669,1.2161743088741728
2025-01-01 20:03:00,1.8093191607573886,0.26717184597331695,0.0,0.030155319345956475,0.004452864099555282,0.0,0.9443570008698722,0.0,0.8649621598875162,0.0,0.0,0.0,0.0,0.26717184597331695,0,1,0,0,Off,0,0,Off,0,0,Off,0.04657981312467045,0.03493485984350283,On,0.0,0,Off,0.042220860745614035,0.0,On,0.9021361401242581,0,On,0.2887018646783453,0,On,0.3096493148397522,0.2322369861298141,On,0.11464723296987266,0,On,0.1053839342748756,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,13284.327324444444,Off,0.0,0.0,33.967005762645364,51.666666666666686,46.10666666666668,0.0,51.15185187170925,0.0,0.0,0.0,33.967005762645364,49.57078861959318,51.15185187170925,48.780256993535154,12.43753247303448,20.43553040560605,0.0,-1.1,9.236100170605994,-1650.4040423459023,-3300.083203141438,-0.0,-0.0,1699.6117699183021,0.0,2.0,0.1162589379505875,0.0,0,1.088068634395553,131.99922844444444,-49.93260912276631,0.19759162164654615,9.582639382309571,0.0028883714552929538,-95.82908551707214,1.2165520934539151
2025-01-01 20:04:00,1.8093191607573886,0.26717184597331695,0.0,0.030155319345956475,0.004452864099555282,0.0,0.9443570008698722,0.0,0.8649621598875162,0.0,0.0,0.0,0.0,0.26717184597331695,0,1,0,0,Off,0,0,Off,0,0,Off,0.04657981312467045,0.03493485984350283,On,0.0,0,Off,0.042220860745614035,0.0,On,0.9021361401242581,0,On,0.2887018646783453,0,On,0.3096493148397522,0.2322369861298141,On,0.11464723296987266,0,On,0.1053839342748756,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,13284.327324444444,Off,0.0,0.0,34.066989437945985,51.666666666666686,46.10666666666668,0.0,51.14853266741072,0.0,0.0,0.0,34.066989437945985,49.56792842878124,51.14853266741072,48.7776263094665,12.43753247303448,20.34672056336887,0.0,-1.1,9.236100170605994,-1624.312529104688,-3277.702831079226,-0.0,-0.0,1699.6117699183021,0.0,2.0,0.11594865554105557,0.0,0,1.085164698031023,131.99922844444444,-46.22146794376414,0.1986554695935902,9.542116663346931,0.0028880376605401274,-95.15808365638335,1.216920457791018
2025-01-01 20:05:00,1.8093191607573886,0.26717184597331695,0.0,0.030155319345956475,0.004452864099555282,0.0,0.9443570008698722,0.0,0.8649621598875162,0.0,0.0,0.0,0.0,0.26717184597331695,0,1,0,0,Off,0,0,Off,0,0,Off,0.04657981312467045,0.03493485984350283,On,0.0,0,Off,0.042220860745614035,0.0,On,0.9021361401242581,0,On,0.2887018646783453,0,On,0.3096493148397522,0.2322369861298141,On,0.11464723296987266,0,On,0.1053839342748756,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,13284.327324444444,Off,0.0,0.0,34.16438118528524,51.666666666666686,46.10666666666668,0.0,51.14520449531713,0.0,0.0,0.0,34.16438118528524,49.565059818846585,51.14520449531713,48.774987480611316,12.43753247303448,20.260129959813906,0.0,-1.1,9.236100170605994,-1599.0287052435779,-3255.939573151131,-0.0,-0.0,1699.6117699183021,0.0,2.0,0.11564569747883884,0.0,0,1.0823293103107654,131.99922844444444,-42.700902010749076,0.19969856215552714,9.50273422137313,0.002887706303374033,-94.50154026120006,1.2172798362391375
2025-01-01 20:06:00,1.8093191607573886,0.26717184597331695,0.0,0.030155319345956475,0.004452864099555282,0.0,0.9443570008698722,0.0,0.8649621598875162,0.0,0.0,0.0,0.0,0.26717184597331695,0,1,0,0,Off,0,0,Off,0,0,Off,0.04657981312467045,0.03493485984350283,On,0.0,0,Off,0.042220860745614035,0.0,On,0.9021361401242581,0,On,0.2887018646783453,0,On,0.3096493148397522,0.2322369861298141,On,0.11464723296987266,0,On,0.1053839342748756,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,13284.327324444444,Off,0.0,0.0,34.25929567532453,51.666666666666686,46.10666666666668,0.0,51.14186758985887,0.0,0.0,0.0,34.25929567532453,49.56218300804245,51.14186758985887,48.77234071713425,12.43753247303448,20.175660258167678,0.0,-1.1,9.236100170605994,-1574.5242161525453,-3234.7644951126385,-0.0,-0.0,1699.6117699183021,0.0,2.0,0.11534974937036259,0.0,0,1.0795595288219773,131.99922844444444,-39.37149095820875,0.20072167579297795,9.463732829761401,0.0028873773295592627,-93.85885188556281,1.2176306209310055
2025-01-01 20:07:00,1.8093191607573886,0.26717184597331695,0.0,0.030155319345956475,0.004452864099555282,0.0,0.9443570008698722,0.0,0.8649621598875162,0.0,0.0,0.0,0.0,0.26717184597331695,0,1,0,0,Off,0,0,Off,0,0,Off,0.04657981312467045,0.03493485984350283,On,0.0,0,Off,0.042220860745614035,0.0,On,0.9021361401242581,0,On,0.2887018646783453,0,On,0.3096493148397522,0.2322369861298141,On,0.11464723296987266,0,On,0.1053839342748756,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,13284.327324444444,Off,0.0,0.0,34.351838056467976,51.666666666666686,46.10666666666668,0.0,51.13852217509605,0.0,0.0,0.0,34.351838056467976,49.559298204966225,51.13852217509605,48.76968621990132,12.43753247303448,20.09322129601936,0.0,-1.1,9.236100170605994,-1550.7685464419956,-3214.151052616095,-0.0,-0.0,1699.6117699183021,0.0,2.0,0.11506052315113767,0.0,0,1.0768526575660469,131.99922844444444,-36.22926374420267,0.20172551914855014,9.426485186186532,0.002887050687166471,-93.22946406965988,1.2179731713527746
2025-01-01 20:08:00,1.8093191607573886,0.26717184597331695,0.0,0.030155319345956475,0.004452864099555282,0.0,0.9443570008698722,0.0,0.8649621598875162,0.0,0.0,0.0,0.0,0.26717184597331695,0,1,0,0,Off,0,0,Off,0,0,Off,0.04657981312467045,0.03493485984350283,On,0.0,0,Off,0.042220860745614035,0.0,On,0.9021361401242581,0,On,0.2887018646783453,0,On,0.3096493148397522,0.2322369861298141,On,0.11464723296987266,0,On,0.1053839342748756,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,13284.327324444444,Off,0.0,0.0,34.44210571367522,51.666666666666686,46.10666666666668,0.0,51.135168465579575,0.0,0.0,0.0,34.44210571367522,49.55640560936126,51.135168465579575,48.76702418125212,12.43753247303448,20.012729574416223,0.0,-1.1,9.236100170605994,-1527.7311605043042,-3194.074675542994,-0.0,-0.0,1699.6117699183021,0.0,2.0,0.1147777520400097,0.0,0,1.074206199735318,131.99922844444444,-33.26825487961234,0.2027107481895916,9.388830284601521,0.0028867263263853233,-92.61286222588018,1.218307820475709
2025-01-01 20:09:00,1.8093191607573886,0.26717184597331695,0.0,0.030155319345956475,0.004452864099555282,0.0,0.9443570008698722,0.0,0.8649621598875162,0.0,0.0,0.0,0.0,0.26717184597331695,0,1,0,0,Off,0,0,Off,0,0,Off,0.04657981312467045,0.03493485984350283,On,0.0,0,Off,0.042220860745614035,0.0,On,0.9021361401242581,0,On,0.2887018646783453,0,On,0.3096493148397522,0.2322369861298141,On,0.11464723296987266,0,On,0.1053839342748756,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,13284.327324444444,Off,0.0,0.0,34.530189537743205,51.666666666666686,46.10666666666668,0.0,51.13180666705314,0.0,0.0,0.0,34.530189537743205,49.55350541277065,51.13180666705314,48.76435478562941,12.43753247303448,19.93410716767521,0.0,-1.1,9.236100170605994,-1505.3820391497816,-3174.512464608441,-0.0,-0.0,1699.6117699183021,0.0,2.0,0.11450118692042044,0.0,0,1.0716178238452785,131.99922844444444,-30.481344459642727,0.20367797682426755,9.35284552038275,0.002886404199371648,-92.00856507906556,1.2186348791673796
2025-01-01 20:10:00,1.8093191607573886,0.26717184597331695,0.0,0.030155319345956475,0.004452864099555282,0.0,0.9443570008698722,0.0,0.8649621598875162,0.0,0.0,0.0,0.0,0.26717184597331695,0,1,0,0,Off,0,0,Off,0,0,Off,0.04657981312467045,0.03493485984350283,On,0.0,0,Off,0.042220860745614035,0.0,On,0.9021361401242581,0,On,0.2887018646783453,0,On,0.3096493148397522,0.2322369861298141,On,0.11464723296987266,0,On,0.1053839342748756,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,13284.327324444444,Off,0.0,0.0,34.616174847241425,51.666666666666686,46.10666666666668,0.0,51.128436977040494,0.0,0.0,0.0,34.616174847241425,49.550597799083974,51.128436977040494,48.76167821010573,12.43753247303448,19.85728093157148,0.0,-1.1,9.236100170605994,-1483.6920577809378,-3155.4429676007144,-0.0,-0.0,1699.6117699183021,0.0,2.0,0.1142305937340106,0.0,0,1.0690853393412583,131.99922844444444,-27.860860098525578,0.20462778430114326,9.317787116238613,0.00288608426011928,-91.41611991856234,1.2189546393827224
