occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_dishwasher,dishwasher,cooking_range,hot_water_fixtures,electric_vehicle_charging,electric_vehicle_discharging,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.586,0.606,0.855,0.443,0.0,0.0,0.0,0.118,1.0,0,0,0,0,0
1.0,0.563,0.586,0.855,0.505,0.0,0.0,0.0,0.059,1.0,0,0,0,0,0
1.0,0.563,0.586,0.855,0.505,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.563,0.51,0.797,0.444,0.0,0.0,0.0,0.0758,1.0,0,0,0,0,0
1.0,0.557,0.289,0.653,0.28,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.549,0.129,0.566,0.171,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.549,0.129,0.566,0.171,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.549,0.129,0.566,0.171,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.554,0.0839,0.508,0.122,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.541,0.0208,0.537,0.0654,0.0,0.0,0.0,0.247,1.0,0,0,0,0,0
1.0,0.501,0.0307,0.768,0.0975,0.0,0.0,0.0,0.244,1.0,0,0,0,0,0
1.0,0.494,0.0419,0.855,0.162,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
1.0,0.505,0.0531,0.855,0.24,0.0,0.0,0.0,0.127,1.0,0,0,0,0,0
0.9,0.513,0.0481,0.797,0.215,0.0,0.0,0.0,0.172,1.0,0,0,0,0,0
0.65,0.532,0.0357,0.653,0.151,0.0,0.0,0.0,0.181,1.0,0,0,0,0,0
0.4,0.547,0.0308,0.508,0.121,0.0,0.0,0.0,0.127,1.0,0,0,0,0,0
0.25,0.552,0.0345,0.421,0.133,0.0,0.0,0.0,0.272,1.0,0,0,0,0,0
0.25,0.552,0.0345,0.421,0.133,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
0.15,0.556,0.027,0.421,0.0997,0.0,0.0,0.0,0.0,0,0.4,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0.333,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.1,0.559,0.0348,0.421,0.0763,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.25,0.556,0.0633,0.421,0.117,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.25,0.556,0.0633,0.421,0.117,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.25,0.558,0.0657,0.421,0.117,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.15,0.562,0.048,0.421,0.0898,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.1,0.562,0.0373,0.421,0.0763,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.25,0.566,0.0751,0.421,0.117,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.25,0.572,0.0836,0.421,0.117,0.0,0.0,0.0,0.253,0,0,0,0,0,0
0.25,0.572,0.0836,0.421,0.117,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.25,0.572,0.0836,0.421,0.117,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.35,0.583,0.124,0.421,0.146,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.5,0.601,0.184,0.421,0.189,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.601,0.184,0.421,0.189,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.601,0.184,0.421,0.189,0.0,0.0,0.0,0.322,0,0,0,0,0,0
0.5,0.604,0.208,0.519,0.193,0.0,0.0,0.0,0.183,0,0,0,0,0,0
0.5,0.607,0.245,0.667,0.201,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.607,0.245,0.667,0.201,0.0,0.0,0.0,0.0359,0,0,0,0,0,0
0.5,0.607,0.245,0.667,0.201,0.0,0.0,0.0,0.181,0,0,0,0,0,0
0.5,0.605,0.283,0.684,0.213,0.0,0.0,0.0,0.19,0,0.133,0,0,0,0
0.5,0.601,0.34,0.711,0.23,0.0,0.0,0.0,0.17,0,1.0,0,0,0,0
0.5,0.601,0.34,0.711,0.23,0.0,0.0,0.0,0.0989,0,1.0,0,0,0,0
0.5,0.601,0.34,0.711,0.23,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.6,0.601,0.451,0.768,0.299,0.0,0.0,0.0,0.124,0,0.6,0,0,0,0
0.75,0.601,0.619,0.855,0.402,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.601,0.619,0.855,0.402,0.0,0.0,0.0,0.118,1.0,0,0,0,0,0
0.75,0.601,0.619,0.855,0.402,0.0,0.0,0.0,0.127,1.0,0,0,0,0,0
0.85,0.586,0.606,0.855,0.443,0.0,0.0,0.4,0.0633,1.0,0,0,0,0,0
1.0,0.563,0.586,0.855,0.505,0.0,0.0,1.0,0.116,1.0,0,0,0,0,0
1.0,0.563,0.586,0.855,0.505,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
1.0,0.563,0.586,0.855,0.505,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
1.0,0.553,0.449,0.797,0.42,0.0,0.0,0.333,0.129,1.0,0,0,0,0,0
1.0,0.537,0.243,0.711,0.293,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.537,0.243,0.711,0.293,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.537,0.243,0.711,0.293,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.529,0.189,0.711,0.235,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.518,0.11,0.711,0.149,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.518,0.11,0.711,0.149,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.518,0.11,0.711,0.149,0.0,0.0,0.0,0.127,1.0,0,0,0,0,0
1.0,0.525,0.0788,0.653,0.116,0.0,0.0,0.0,0.253,1.0,0,0,0,0,0
1.0,0.536,0.0328,0.566,0.0678,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.9,0.546,0.026,0.508,0.0604,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.85,0.552,0.0226,0.479,0.0567,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.546,0.026,0.508,0.0604,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.9,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0.4,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0.6,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.552,0.0183,0.479,0.0574,0.0,0.0,0.0,0.172,0,0,0,0,0,0
0.75,0.536,0.0221,0.566,0.0694,0.0,0.0,0.0,0.0181,0,0,0,0,0,0
0.75,0.539,0.0245,0.566,0.0868,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.75,0.543,0.0283,0.566,0.113,0.0,0.0,0.0,0.237,0,0,0,0,0,0
0.65,0.543,0.0283,0.566,0.113,0.0,0.0,0.0,0.19,0,0,0,0,0,0
0.5,0.543,0.0283,0.566,0.113,0.0,0.0,0.0,0.121,0,0,0,0,0,0
0.5,0.547,0.0308,0.508,0.121,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.4,0.556,0.027,0.421,0.0997,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.558,0.0233,0.421,0.0829,0.0,0.0,0.0,0.235,0,0,0,0,0,0
0.25,0.552,0.0345,0.421,0.133,0.0,0.0,0.0,0.0181,0,0,0,0,0,0
0.35,0.551,0.046,0.421,0.166,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.5,0.55,0.0632,0.421,0.214,0.0,0.0,0.0,0.304,0,0,0,0,0,0
0.5,0.55,0.0632,0.421,0.214,0.0,0.0,0.0,0.287,0,0,0,0,0,0
0.4,0.552,0.0538,0.421,0.181,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.25,0.556,0.0416,0.421,0.13,0.0,0.0,0.0,0.25,0,0,0,0,0,0
0.25,0.556,0.0446,0.421,0.127,0.0,0.0,0.0,0.0578,0,0,0,0,0,0
0.25,0.556,0.0446,0.421,0.127,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.556,0.0446,0.421,0.127,0.0,0.0,0.0,0.375,0,0,0,0,0,0
0.15,0.558,0.0331,0.421,0.0961,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.1,0.559,0.0348,0.421,0.0763,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.556,0.0633,0.421,0.117,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.25,0.556,0.0633,0.421,0.117,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.556,0.0633,0.421,0.117,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.25,0.558,0.0657,0.421,0.117,0.0,0.0,0.0,0.177,0,0,0,0,0,0
0.25,0.562,0.0695,0.421,0.117,0.0,0.0,0.0,0.151,0,0,0,0,0,0
0.25,0.562,0.0695,0.421,0.117,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.35,0.562,0.0909,0.421,0.144,0.0,0.0,0.0,0.281,0,0,0,0,0,0
0.5,0.57,0.134,0.421,0.185,0.0,0.0,0.0,0.0,0,0.333,0,0,0,0
0.5,0.582,0.151,0.421,0.185,0.0,0.0,0.0,0.0633,0,1.0,0,0,0,0
0.5,0.582,0.151,0.421,0.185,0.0,0.0,0.0,0.127,0,1.0,0,0,0,0
0.5,0.582,0.151,0.421,0.185,0.0,0.0,0.0,0.0633,0,1.0,0,0,0,0
0.6,0.597,0.198,0.421,0.214,0.0,0.0,0.0,0.144,0,0.6,0,0,0,0
0.85,0.629,0.302,0.421,0.286,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
1.0,0.64,0.352,0.421,0.328,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
1.0,0.64,0.352,0.421,0.328,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.9,0.636,0.355,0.568,0.307,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
0.75,0.63,0.36,0.789,0.276,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
0.75,0.63,0.36,0.789,0.276,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
0.75,0.63,0.36,0.789,0.276,0.432,0.4,0.0,0.0,1.0,0,0,0,0,0
0.75,0.626,0.416,0.816,0.294,0.308,1.0,0.0,0.0633,1.0,0,0,0,0,0
0.75,0.621,0.502,0.855,0.321,0.286,1.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.621,0.502,0.855,0.321,0.286,1.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.621,0.502,0.855,0.321,0.0,0.267,0.0,0.0,1.0,0,0,0,0,0
0.75,0.608,0.468,0.797,0.306,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.588,0.418,0.711,0.284,0.0,0.0,0.0,0.127,1.0,0,0,0,0,0
0.75,0.588,0.418,0.711,0.284,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.588,0.418,0.711,0.284,0.0,0.0,0.0,0.19,1.0,0,0,0,0,0
0.75,0.578,0.409,0.711,0.312,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.563,0.396,0.711,0.353,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.563,0.396,0.711,0.353,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.563,0.396,0.711,0.353,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.557,0.289,0.653,0.28,0.0,0.0,0.0,0.127,1.0,0,0,0,0,0
0.75,0.549,0.129,0.566,0.171,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.85,0.549,0.129,0.566,0.171,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.549,0.129,0.566,0.171,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.545,0.103,0.566,0.142,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.54,0.0627,0.566,0.0991,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.548,0.044,0.508,0.0792,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.552,0.0168,0.479,0.0495,0.0,0.0,0.0,0.178,1.0,0,0,0,0,0
1.0,0.536,0.0181,0.566,0.0497,0.0,0.0,0.0,0.102,1.0,0,0,0,0,0
1.0,0.536,0.0181,0.566,0.0497,0.0,0.0,0.4,0.127,1.0,0,0,0,0,0
1.0,0.536,0.0181,0.566,0.0497,0.0,0.0,0.533,0.189,1.0,0,0,0,0,0
1.0,0.526,0.0222,0.624,0.0656,0.0,0.0,0.0,0.317,1.0,0,0,0,0,0
1.0,0.511,0.0283,0.711,0.0894,0.0,0.0,0.0,0.38,1.0,0,0,0,0,0
1.0,0.511,0.0283,0.711,0.0894,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
1.0,0.511,0.0283,0.711,0.0894,0.0,0.0,0.0,0.127,1.0,0,0,0,0,0
0.9,0.509,0.0382,0.768,0.15,0.0,0.0,0.0,0.274,1.0,0,0,0,0,0
0.65,0.513,0.0481,0.797,0.215,0.0,0.0,0.0,0.0192,0,0.4,0,0,0,0
0.5,0.524,0.0407,0.711,0.177,0.0,0.0,0.0,0.127,0,1.0,0,0,0,0
0.5,0.524,0.0407,0.711,0.177,0.0,0.0,0.4,0.172,0,1.0,0,0,0,0
0.4,0.535,0.0382,0.595,0.159,0.0,0.0,1.0,0.0364,0,0.8,0,0,0,0
0.25,0.552,0.0345,0.421,0.133,0.0,0.0,1.0,0.0,0,0,0,0,0,0
0.25,0.552,0.0345,0.421,0.133,0.0,0.0,1.0,0.0768,0,0,0,0,0,0
0.25,0.552,0.0345,0.421,0.133,0.0,0.0,1.0,0.253,0,0,0,0,0,0
0.15,0.556,0.027,0.421,0.0997,0.0,0.0,1.0,0.0633,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.2,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.1,0.559,0.029,0.421,0.0794,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.556,0.0486,0.421,0.124,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.25,0.556,0.0502,0.421,0.123,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.556,0.0525,0.421,0.12,0.0,0.0,0.0,0.19,0,0,0,0,0,0
0.25,0.556,0.0525,0.421,0.12,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.556,0.0525,0.421,0.12,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.556,0.0534,0.421,0.119,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.556,0.0548,0.421,0.118,0.0,0.0,0.0,0.19,0,0,0,0,0,0
0.15,0.558,0.0392,0.421,0.0903,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.1,0.562,0.0373,0.421,0.0763,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.25,0.566,0.0751,0.421,0.117,0.0,0.0,0.0,0.253,0,0.6,0,0,0,0
0.15,0.568,0.0565,0.421,0.0901,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.1,0.566,0.043,0.421,0.0765,0.0,0.0,0.0,0.0633,0,1.0,0,0,0,0
0.35,0.576,0.111,0.421,0.144,0.0,0.0,0.4,0.0,0,0.6,0,0,0,0
0.5,0.589,0.164,0.421,0.187,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
0.5,0.601,0.184,0.421,0.189,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
