occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,lighting_garage,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.333,0.591,0.0462,0.281,0.183,0.183,0.0,0.0,0,0,0,0
0.333,0.591,0.0518,0.281,0.184,0.184,0.0,0.0855,0,0,0,0
0.333,0.591,0.0527,0.281,0.185,0.185,0.0,0.427,0,0,0,0
0.333,0.591,0.0527,0.281,0.185,0.185,0.0,0.0,0,0,0,0
0.333,0.591,0.0527,0.281,0.185,0.185,0.0,0.0,0,0,0,0
0.333,0.591,0.0571,0.281,0.181,0.181,0.0,0.0,0,0,0,0
0.333,0.591,0.0578,0.281,0.18,0.18,0.0,0.0,0,0,0,0
0.333,0.591,0.0578,0.281,0.18,0.18,0.0,0.0,0,0,0,0
0.333,0.591,0.0578,0.281,0.18,0.18,0.0,0.0,0,0,0,0
0.333,0.591,0.0622,0.281,0.175,0.175,0.0,0.0,0,0,0,0
0.333,0.591,0.0629,0.281,0.174,0.174,0.0,0.0,0,0,0,0
0.333,0.591,0.0629,0.281,0.174,0.174,0.0,0.427,0,0,0,0
0.333,0.591,0.0629,0.281,0.174,0.174,0.0,0.0855,0,0,0,0
0.333,0.566,0.0221,0.402,0.066,0.066,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.587,0.0654,0.299,0.153,0.153,0.867,0.0,0,0,0,0
0.333,0.591,0.073,0.281,0.169,0.169,1.0,0.0855,0,0,0,0
0.333,0.591,0.073,0.281,0.169,0.169,1.0,0.0,0,0,0,0
0.333,0.591,0.0762,0.281,0.169,0.169,1.0,0.0,0,0,0,0
0.333,0.591,0.0767,0.281,0.169,0.169,1.0,0.0,0,0,0,0
0.333,0.591,0.0767,0.281,0.169,0.169,0.0,0.0,0,0,0,0
0.333,0.591,0.0767,0.281,0.169,0.169,0.0,0.0,0,0,0,0
0.333,0.6,0.0836,0.281,0.172,0.172,0.0,0.0855,0,0,0,0
0.622,0.636,0.144,0.159,0.279,0.279,0.0,0.143,0,0,0,0
0.667,0.642,0.153,0.14,0.295,0.295,0.0,0.0855,0,0,0,0
0.667,0.642,0.153,0.14,0.295,0.295,0.0,0.433,0,0,0,0
0.667,0.668,0.185,0.14,0.315,0.315,0.0,0.252,0,0,0,0
0.667,0.673,0.19,0.14,0.318,0.318,0.0,0.0,0,0,0,0
0.667,0.673,0.19,0.14,0.318,0.318,0.0,0.427,0,0,0,0
0.667,0.673,0.19,0.14,0.318,0.318,0.0,0.0855,0,0,0,0
0.667,0.699,0.226,0.14,0.37,0.37,0.0,0.0,0,0,0,0
0.667,0.704,0.232,0.14,0.378,0.378,0.0,0.0,0,0,0,0
0.667,0.704,0.232,0.14,0.378,0.378,0.0,0.171,0,0,0,0
0.667,0.704,0.232,0.14,0.378,0.378,0.867,0.0,0,0,0,0
0.956,0.778,0.427,0.0187,0.66,0.66,1.0,0.472,0,0,0,0
1.0,0.79,0.457,0.0,0.704,0.704,0.0667,0.171,0,0,0,0
1.0,0.79,0.457,0.0,0.704,0.704,0.0,0.0,0,0,0,0
1.0,0.79,0.457,0.0,0.704,0.704,0.0,0.224,0,0,0,0
1.0,0.777,0.616,0.0,0.85,0.85,0.0,0.0,0,0,0,0
1.0,0.774,0.64,0.0,0.872,0.872,0.0,0.0855,0,0,0,0
1.0,0.774,0.64,0.0,0.872,0.872,0.0,0.76,0,0,0,0
1.0,0.774,0.64,0.0,0.872,0.872,0.0,0.171,0,0,0,0
1.0,0.748,0.771,0.0,0.924,0.924,0.0,0.0,0,0,0,0
1.0,0.744,0.791,0.0,0.932,0.932,0.0,0.255,0,0,0,0
1.0,0.744,0.791,0.0,0.932,0.932,0.0,0.0,0,0,0,0
1.0,0.744,0.791,0.0,0.932,0.932,0.0,0.0,0,0,0,0
1.0,0.69,0.755,0.0,0.846,0.846,0.0,0.247,0,0,0,0
1.0,0.682,0.749,0.0,0.832,0.832,0.0,0.283,0,0,0,0
1.0,0.647,0.537,0.122,0.606,0.606,0.0,0.0,0,0,0,0
1.0,0.642,0.505,0.14,0.571,0.571,0.0,0.0,0,0,0,0
1.0,0.606,0.334,0.14,0.387,0.387,0.0,0.0,0,0,0,0
1.0,0.6,0.307,0.14,0.359,0.359,0.0,0.0,0,0,0,0
1.0,0.6,0.307,0.14,0.359,0.359,0.0,0.0,0,0,0,0
1.0,0.583,0.181,0.262,0.225,0.225,0.0,0.0,0,0,0,0
1.0,0.564,0.0353,0.402,0.07,0.07,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.56,0.0226,0.299,0.0771,0.0771,0.0,0.217,0,0,0,0
1.0,0.56,0.0236,0.281,0.0813,0.0813,0.0,0.0,0,0,0,0
1.0,0.577,0.0442,0.159,0.222,0.222,0.0,0.0855,0,0,0,0
1.0,0.58,0.0474,0.14,0.244,0.244,0.0,0.0799,0,0,0,0
0.711,0.572,0.0337,0.262,0.16,0.16,0.0,0.0,0,0,0,0
0.667,0.571,0.0316,0.281,0.147,0.147,0.0,0.171,0,0,0,0
0.667,0.584,0.0386,0.281,0.173,0.173,0.0,0.369,0,0,0,0
0.667,0.586,0.0396,0.281,0.177,0.177,0.0,0.0,0,0,0,0
0.667,0.586,0.0396,0.281,0.177,0.177,0.0,0.0855,0,0,0,0
0.667,0.586,0.0396,0.281,0.177,0.177,0.0,0.0,0,0,0,0
0.378,0.591,0.0453,0.281,0.182,0.182,0.0,0.0855,0,0,0,0
0.333,0.591,0.0462,0.281,0.183,0.183,0.0,0.0,0,0,0,0
0.333,0.591,0.0462,0.281,0.183,0.183,0.0,0.0,0,0,0,0
0.333,0.591,0.0462,0.281,0.183,0.183,0.0,0.0,0,0,0,0
0.333,0.591,0.0518,0.281,0.184,0.184,0.0,0.0855,0,0,0,0
0.333,0.591,0.0527,0.281,0.185,0.185,0.0,0.171,0,0,0,0
0.333,0.591,0.0527,0.281,0.185,0.185,0.0,0.0855,0,0,0,0
0.333,0.591,0.0527,0.281,0.185,0.185,0.0,0.0,0,0,0,0
0.333,0.591,0.0571,0.281,0.181,0.181,0.0,0.0,0,0,0,0
0.333,0.591,0.0578,0.281,0.18,0.18,0.0,0.0,0,0,0,0
0.333,0.591,0.0578,0.281,0.18,0.18,0.0,0.0,0,0,0,0
0.333,0.591,0.0578,0.281,0.18,0.18,0.0,0.0855,0,0,0,0
0.333,0.591,0.0622,0.281,0.175,0.175,0.0,0.0,0,0,0,0
0.333,0.591,0.0629,0.281,0.174,0.174,0.0,0.0,0,0,0,0
0.333,0.591,0.0629,0.281,0.174,0.174,0.0,0.0,0,0,0,0
0.333,0.591,0.0629,0.281,0.174,0.174,0.0,0.0,0,0,0,0
0.333,0.591,0.0654,0.281,0.171,0.171,0.0,0.0,0,0,0,0
0.333,0.591,0.0658,0.281,0.17,0.17,0.0,0.0,0,0,0,0
0.333,0.591,0.0658,0.281,0.17,0.17,0.0,0.0,0,0,0,0
0.333,0.591,0.0658,0.281,0.17,0.17,0.0,0.0,0,0,0,0
0.333,0.591,0.0721,0.281,0.169,0.169,0.0,0.0,0,0,0,0
0.333,0.591,0.073,0.281,0.169,0.169,0.0,0.0855,0,0,0,0
0.333,0.591,0.073,0.281,0.169,0.169,0.0,0.0,0,0,0,0
0.333,0.591,0.073,0.281,0.169,0.169,0.0,0.0,0,0,0,0
0.333,0.591,0.0762,0.281,0.169,0.169,0.0,0.0855,0,0,0,0
0.333,0.591,0.0767,0.281,0.169,0.169,0.0,0.0855,0,0,0,0
0.333,0.591,0.0767,0.281,0.169,0.169,0.0,0.0,0,0,0,0
0.333,0.591,0.0767,0.281,0.169,0.169,0.0,0.0855,0,0,0,0
0.333,0.6,0.0836,0.281,0.172,0.172,0.0,0.0,0,0,0,0
0.333,0.602,0.0846,0.281,0.172,0.172,0.0,0.0,0,0,0,0
0.333,0.602,0.0846,0.281,0.172,0.172,0.0,0.0,0,0,0,0
0.622,0.602,0.0846,0.281,0.172,0.172,0.0,0.0,0,0,0,0
0.667,0.663,0.176,0.159,0.298,0.298,0.0,0.0,0,0,0,0
0.667,0.673,0.19,0.14,0.318,0.318,0.0,0.0855,0,0,0,0
0.667,0.673,0.19,0.14,0.318,0.318,0.0,0.0855,0,0,0,0
0.667,0.673,0.19,0.14,0.318,0.318,0.0,0.0,0,0,0,0
0.667,0.699,0.226,0.14,0.37,0.37,0.0,0.0,0,0,0,0
0.667,0.704,0.232,0.14,0.378,0.378,0.0,0.0,0,0,0,0
0.667,0.704,0.232,0.14,0.378,0.378,0.0,0.0,0,0,0,0
0.667,0.704,0.232,0.14,0.378,0.378,0.0,0.0,0,0,0,0
0.667,0.712,0.3,0.14,0.471,0.471,0.0,0.0,0,0,0,0
0.667,0.714,0.31,0.14,0.485,0.485,0.0,0.0,0,0,0,0
0.667,0.714,0.31,0.14,0.485,0.485,0.0,0.0855,0,0,0,0
0.667,0.714,0.31,0.14,0.485,0.485,0.0,0.0855,0,0,0,0
0.667,0.705,0.416,0.14,0.583,0.583,0.0,0.0855,0,0,0,0
0.667,0.704,0.432,0.14,0.598,0.598,0.0,0.0,0,0,0,0
0.667,0.704,0.432,0.14,0.598,0.598,0.0,0.0,0,0,0,0
0.667,0.704,0.432,0.14,0.598,0.598,0.0,0.0,0,0,0,0
0.667,0.686,0.519,0.14,0.632,0.632,0.0,0.0855,0,0,0,0
0.667,0.683,0.532,0.14,0.638,0.638,0.0,0.0,0,0,0,0
0.667,0.683,0.532,0.14,0.638,0.638,0.0,0.0,0,0,0,0
0.667,0.683,0.532,0.14,0.638,0.638,0.0,0.0,0,0,0,0
0.667,0.647,0.509,0.14,0.58,0.58,0.0,0.0,0,0,0,0
0.667,0.642,0.505,0.14,0.571,0.571,0.0,0.0,0,0,0,0
0.956,0.642,0.505,0.14,0.571,0.571,0.0,0.0,0,0,0,0
1.0,0.642,0.505,0.14,0.571,0.571,0.0,0.0,0,0,0,0
1.0,0.606,0.334,0.14,0.387,0.387,0.0,0.0,0,0,0,0
1.0,0.6,0.307,0.14,0.359,0.359,0.0,0.0,0,0,0,0
1.0,0.583,0.181,0.262,0.225,0.225,0.0,0.427,0,0,0,0
1.0,0.581,0.162,0.281,0.204,0.204,0.0,0.0,0,0,0,0
1.0,0.564,0.0353,0.402,0.07,0.07,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.56,0.0182,0.299,0.0506,0.0506,0.0,0.307,0,0,0,0
1.0,0.56,0.0186,0.281,0.0508,0.0508,0.0,0.0,0,0,0,0
1.0,0.56,0.0186,0.281,0.0508,0.0508,0.0,0.0,0,0,0,0
1.0,0.56,0.0186,0.281,0.0508,0.0508,0.0,0.328,0,0,0,0
1.0,0.56,0.023,0.281,0.0773,0.0773,0.0,0.0,0,0,0,0
1.0,0.56,0.0236,0.281,0.0813,0.0813,0.0,0.15,0,0,0,0
1.0,0.56,0.0236,0.281,0.0813,0.0813,0.0,0.246,0,0,0,0
1.0,0.56,0.0236,0.281,0.0813,0.0813,0.0,0.0,0,0,0,0
1.0,0.569,0.0306,0.281,0.138,0.138,0.867,0.0,0,0,0,0
0.711,0.563,0.018,0.402,0.0623,0.0623,1.0,0.0,0,0,0,0
0.667,0.569,0.0295,0.299,0.134,0.134,0.0667,0.0,0,0,0,0
0.667,0.571,0.0316,0.281,0.147,0.147,0.0,0.171,0,0,0,0
0.667,0.584,0.0386,0.281,0.173,0.173,0.0,0.0,0,0,0,0
0.667,0.586,0.0396,0.281,0.177,0.177,0.0,0.0,0,0,0,0
0.667,0.586,0.0396,0.281,0.177,0.177,0.0,0.474,0,0,0,0
0.667,0.586,0.0396,0.281,0.177,0.177,0.0,0.249,0,0,0,0
0.667,0.591,0.0453,0.281,0.182,0.182,0.0,0.427,0,0,0,0
0.378,0.566,0.0199,0.402,0.0672,0.0672,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.587,0.0478,0.299,0.167,0.167,0.0,0.526,0,0,0,0
0.333,0.591,0.0527,0.281,0.185,0.185,0.0,0.257,0,0,0,0
0.333,0.591,0.0571,0.281,0.181,0.181,0.0,0.171,0,0,0,0
0.333,0.591,0.0578,0.281,0.18,0.18,0.0,0.0739,0,0,0,0
0.333,0.591,0.0578,0.281,0.18,0.18,0.0,0.0739,0,0,0,0
0.333,0.591,0.0578,0.281,0.18,0.18,0.0,0.0,0,0,0,0
0.333,0.591,0.0622,0.281,0.175,0.175,0.0,0.0,0,0,0,0
0.333,0.591,0.0629,0.281,0.174,0.174,0.0,0.457,0,0,0,0
0.333,0.591,0.0629,0.281,0.174,0.174,0.0,0.0,0,0,0,0
0.333,0.591,0.0629,0.281,0.174,0.174,0.0,0.0,0,0,0,0
0.333,0.591,0.0654,0.281,0.171,0.171,0.0,0.0,0,0,0,0
0.333,0.591,0.0658,0.281,0.17,0.17,0.0,0.171,0,0,0,0
0.333,0.591,0.0658,0.281,0.17,0.17,0.0,0.159,0,0,0,0
0.333,0.591,0.0658,0.281,0.17,0.17,0.0,0.171,0,0,0,0
0.333,0.591,0.0721,0.281,0.169,0.169,0.0,0.427,0,0,0,0
0.333,0.591,0.073,0.281,0.169,0.169,0.0,0.0,0,0,0,0
0.333,0.591,0.073,0.281,0.169,0.169,0.0,0.0855,0,0,0,0
0.333,0.591,0.073,0.281,0.169,0.169,0.0,0.256,0,0,0,0
0.333,0.566,0.0235,0.402,0.0653,0.0653,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.623,0.109,0.299,0.192,0.192,0.0,0.0,0,0,0,0
0.622,0.694,0.217,0.159,0.356,0.356,0.867,0.0,0,0,0,0
0.667,0.704,0.232,0.14,0.378,0.378,1.0,0.0,0,0,0,0
0.667,0.704,0.232,0.14,0.378,0.378,1.0,0.0,0,0,0,0
0.667,0.712,0.3,0.14,0.471,0.471,1.0,0.0,0,0,0,0
0.667,0.714,0.31,0.14,0.485,0.485,0.0,0.256,0,0,0,0
0.667,0.714,0.31,0.14,0.485,0.485,0.0,0.427,0,0,0,0
0.667,0.714,0.31,0.14,0.485,0.485,0.0,0.0855,0,0,0,0
0.956,0.766,0.596,0.0187,0.821,0.821,0.0,0.371,0,0,0,0
1.0,0.774,0.64,0.0,0.872,0.872,0.0,0.0,0,0,0,0
1.0,0.774,0.64,0.0,0.872,0.872,0.0,0.0,0,0,0,0
1.0,0.774,0.64,0.0,0.872,0.872,0.0,0.0,0,0,0,0
0.711,0.695,0.547,0.122,0.669,0.669,0.0,0.0,0,0,0,0
0.667,0.683,0.532,0.14,0.638,0.638,0.0,0.0,0,0,0,0
0.667,0.683,0.532,0.14,0.638,0.638,0.0,0.0,0,0,0,0
0.667,0.683,0.532,0.14,0.638,0.638,0.0,0.0,0,0,0,0
0.667,0.647,0.509,0.14,0.58,0.58,0.0,0.0,0,0,0,0
0.667,0.642,0.505,0.14,0.571,0.571,0.0,0.0,0,0,0,0
0.667,0.642,0.505,0.14,0.571,0.571,0.0,0.0,0,0,0,0
0.667,0.642,0.505,0.14,0.571,0.571,0.0,0.0,0,0,0,0
0.667,0.589,0.207,0.262,0.253,0.253,0.0,0.0,0,0,0,0
0.667,0.581,0.162,0.281,0.204,0.204,0.0,0.0,0,0,0,0
0.667,0.581,0.162,0.281,0.204,0.204,0.0,0.0,0,0,0,0
0.667,0.581,0.162,0.281,0.204,0.204,0.0,0.0,0,0,0,0
0.667,0.567,0.0874,0.281,0.127,0.127,0.0,0.0,0,0,0,0
0.667,0.562,0.0239,0.402,0.0582,0.0582,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.956,0.56,0.0346,0.299,0.0707,0.0707,0.0,0.0,0,0,0,0
1.0,0.56,0.0255,0.281,0.0598,0.0598,0.0,0.0,0,0,0,0
1.0,0.56,0.0236,0.281,0.0576,0.0576,0.0,0.0,0,0,0,0
1.0,0.56,0.0236,0.281,0.0576,0.0576,0.0,0.0,0,0,0,0
1.0,0.56,0.0236,0.281,0.0576,0.0576,0.0,0.0,0,0,0,0
1.0,0.56,0.018,0.281,0.0504,0.0504,0.0,0.0,0,0,0,0
1.0,0.56,0.0171,0.281,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.56,0.0171,0.281,0.0493,0.0493,0.0,0.513,0,0,0,0
1.0,0.56,0.0171,0.281,0.0493,0.0493,0.0,0.0855,0,0,0,0
1.0,0.56,0.0159,0.281,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.56,0.0157,0.281,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.56,0.0157,0.281,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.56,0.0157,0.281,0.0493,0.0493,0.0,0.0,0,0,0,0
0.711,0.56,0.0182,0.281,0.0506,0.0506,0.867,0.171,0,0,0,0
0.667,0.56,0.0186,0.281,0.0508,0.0508,1.0,0.171,0,0,0,0
0.667,0.56,0.0186,0.281,0.0508,0.0508,0.0667,0.0855,0,0,0,0
0.667,0.56,0.0186,0.281,0.0508,0.0508,0.0,0.0,0,0,0,0
0.667,0.56,0.023,0.281,0.0773,0.0773,0.0,0.427,0,0,0,0
0.667,0.56,0.0236,0.281,0.0813,0.0813,0.0,0.256,0,0,0,0
0.667,0.56,0.0236,0.281,0.0813,0.0813,0.0,0.0,0,0,0,0
0.667,0.56,0.0236,0.281,0.0813,0.0813,0.0,0.0855,0,0,0,0
0.667,0.569,0.0306,0.281,0.138,0.138,0.0,0.0,0,0,0,0
0.667,0.571,0.0316,0.281,0.147,0.147,0.0,0.0855,0,0,0,0
0.667,0.571,0.0316,0.281,0.147,0.147,0.0,0.0,0,0,0,0
0.667,0.571,0.0316,0.281,0.147,0.147,0.0,0.427,0,0,0,0
0.667,0.584,0.0386,0.281,0.173,0.173,0.0,0.0855,0,0,0,0
0.667,0.586,0.0396,0.281,0.177,0.177,0.867,0.0,0,0,0,0
0.667,0.586,0.0396,0.281,0.177,0.177,1.0,0.0855,0,0,0,0
0.667,0.586,0.0396,0.281,0.177,0.177,0.0667,0.0,0,0,0,0
0.667,0.591,0.0453,0.281,0.182,0.182,0.0,0.0855,0,0,0,0
0.667,0.591,0.0462,0.281,0.183,0.183,0.0,0.0855,0,0,0,0
0.667,0.591,0.0462,0.281,0.183,0.183,0.0,0.171,0,0,0,0
0.667,0.591,0.0462,0.281,0.183,0.183,0.0,0.0,0,0,0,0
0.667,0.591,0.0518,0.281,0.184,0.184,0.0,0.0,0,0,0,0
0.667,0.591,0.0527,0.281,0.185,0.185,0.0,0.0,0,0,0,0
0.667,0.591,0.0527,0.281,0.185,0.185,0.0,0.0855,0,0,0,0
0.667,0.591,0.0527,0.281,0.185,0.185,0.0,0.342,0,0,0,0
0.667,0.591,0.0571,0.281,0.181,0.181,0.0,0.0,0,0,0,0
0.667,0.591,0.0578,0.281,0.18,0.18,0.0,0.0,0,0,0,0
0.667,0.591,0.0578,0.281,0.18,0.18,0.0,0.0,0,0,0,0
0.667,0.591,0.0578,0.281,0.18,0.18,0.0,0.0,0,0,0,0
0.667,0.591,0.0622,0.281,0.175,0.175,0.0,0.171,0,0,0,0
0.667,0.591,0.0629,0.281,0.174,0.174,0.0,0.0,0,0,0,0
0.378,0.566,0.0221,0.402,0.066,0.066,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.622,0.685,0.203,0.178,0.335,0.335,0.867,0.0,0,0,0,0
0.667,0.704,0.232,0.14,0.378,0.378,1.0,0.0,0,0,0,0
0.667,0.704,0.232,0.14,0.378,0.378,0.0667,0.0,0,0,0,0
0.956,0.765,0.325,0.0187,0.521,0.521,0.0,0.0,0,0,0,0
1.0,0.788,0.442,0.0,0.682,0.682,0.0,0.0855,0,0,0,0
1.0,0.79,0.457,0.0,0.704,0.704,0.0,0.0,0,0,0,0
1.0,0.79,0.457,0.0,0.704,0.704,0.0,0.0,0,0,0,0
1.0,0.79,0.457,0.0,0.704,0.704,0.0,0.0855,0,0,0,0
0.711,0.715,0.436,0.122,0.612,0.612,0.0,0.0,0,0,0,0
0.667,0.704,0.432,0.14,0.598,0.598,0.0,0.0,0,0,0,0
0.667,0.704,0.432,0.14,0.598,0.598,0.0,0.0855,0,0,0,0
0.667,0.704,0.432,0.14,0.598,0.598,0.0,0.0,0,0,0,0
0.667,0.686,0.519,0.14,0.632,0.632,0.0,0.0,0,0,0,0
