Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 09:17:00,0.1083387254812323,0.06964853938479675,0.0,0.001805645424687205,0.0011608089897466125,0.0,0.0115153932588392,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.0021325726425438594,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,41.62608967125411,51.666666666666686,46.10666666666668,0.0,51.874324177741535,0.0,0.0,0.0,41.62608967125411,51.88558455947357,51.8912147503396,51.874324177741535,12.43753247303448,16.107807294949694,-0.058859371716991404,-1.7,-342.1967721179918,-513.0859980084463,-0.0,-0.0,101.83819513865126,124.16414251207188,0.0,0.02176927303330692,0.0,0,0.3039969946161207,0.0,69.05103075180321,0.24543101200647616,7.386818503646749,0.0027254146065989497,18.650685263838767,1.2384821590409207
2025-01-01 09:18:00,0.1083387254812323,0.06964853938479675,0.0,0.001805645424687205,0.0011608089897466125,0.0,0.0115153932588392,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.0021325726425438594,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,41.63892953266973,51.666666666666686,46.10666666666668,0.0,51.86813974232625,0.0,0.0,0.0,41.63892953266973,51.87974268652747,51.885544158628086,51.86813974232625,12.43753247303448,16.090919498914577,-0.07574716775210888,-1.7,-341.18977352770946,-512.3158470892579,-0.0,-0.0,101.83819513865126,124.11146185610379,0.0,0.021757230158002204,0.0,0,0.3038288218942494,0.0,69.2878784228972,0.2457043485708999,7.378760443900845,0.002725509823344712,18.634757936852516,1.2385543986340009
2025-01-01 09:19:00,0.1083387254812323,0.06964853938479675,0.0,0.001805645424687205,0.0011608089897466125,0.0,0.0115153932588392,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.0021325726425438594,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,41.651392800290886,51.666666666666686,46.10666666666668,0.0,51.86195347504593,0.0,0.0,0.0,41.651392800290886,51.873899011614384,51.87987177989862,51.86195347504593,12.43753247303448,16.07435358075509,-0.09231308591159504,-1.7,-340.2179037010264,-511.56082414428073,-0.0,-0.0,101.83819513865126,124.05830789514128,0.0,0.021745413671651934,0.0,0,0.3036638105807385,0.0,69.50472530460308,0.24597296015350742,7.370880180453977,0.002725604953228358,18.61901764999186,1.2386252682601901
2025-01-01 09:20:00,0.1083387254812323,0.06964853938479675,0.0,0.001805645424687205,0.0011608089897466125,0.0,0.0115153932588392,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.0021325726425438594,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,41.66349469756699,51.666666666666686,46.10666666666668,0.0,51.85576543188098,0.0,0.0,0.0,41.66349469756699,51.86805358758611,51.87419766543868,51.85576543188098,12.43753247303448,16.058096508921803,-0.10857015774488232,-1.7,-339.2794036668366,-510.82030996268946,-0.0,-0.0,101.83819513865126,124.00470914834875,0.0,0.021733814453965456,0.0,0,0.3035018333152969,0.0,69.70271115720163,0.24623703368835292,7.363170482893559,0.002725699997319922,18.60345712131251,1.2386948232615167
2025-01-01 09:21:00,0.1083387254812323,0.06964853938479675,0.0,0.001805645424687205,0.0011608089897466125,0.0,0.0115153932588392,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.0021325726425438594,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,41.675249685365785,51.666666666666686,46.10666666666668,0.0,51.84957566654844,0.0,0.0,0.0,41.675249685365785,51.86220646515794,51.86852186446269,51.84957566654844,12.43753247303448,16.042135905224928,-0.12453076144175768,-1.7,-338.37261620444906,-510.09371690497983,-0.0,-0.0,101.83819513865126,123.95069298461418,0.0,0.02172242383833831,0.0,0,0.303342769073134,0.0,69.88290556187953,0.2464967470870575,7.355624483155117,0.0027257949566475543,18.58806943102298,1.2387631162149986
2025-01-01 09:22:00,0.1083387254812323,0.06964853938479675,0.0,0.001805645424687205,0.0011608089897466125,0.0,0.0115153932588392,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.0021325726425438594,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,41.68667150662857,51.666666666666686,46.10666666666668,0.0,51.843384230615314,0.0,0.0,0.0,41.68667150662857,51.85635769301571,51.862844424215915,51.843384230615314,12.43753247303448,16.026460006389623,-0.1402066602770624,-1.7,-337.49597916195603,-509.3804870089955,-0.0,-0.0,101.83819513865126,123.89628582352158,0.0,0.021711233585400315,0.0,0,0.303186502795572,0.0,70.04631270838811,0.2467522697461207,7.347634231822003,0.0027258898321996187,18.572848000350703,1.2388301970946798
2025-01-01 09:23:00,0.1083387254812323,0.06964853938479675,0.0,0.001805645424687205,0.0011608089897466125,0.0,0.0115153932588392,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.0021325726425438594,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,41.69777322837584,51.666666666666686,46.10666666666668,0.0,51.83719117360534,0.0,0.0,0.0,41.69777322837584,51.85050731791656,51.857165390072176,51.83719117360534,12.43753247303448,16.01105762819208,-0.15560903847460494,-1.7,-336.64801932143513,-508.680090225928,-0.0,-0.0,101.83819513865126,123.84151297098711,0.0,0.02170023585832057,0.0,0,0.3030329250451926,0.0,70.19387576584158,0.24700376302193178,7.340396850324376,0.0027259846249266576,18.557786571813406,1.2388961134228282
2025-01-01 09:24:00,0.1083387254812323,0.06964853938479675,0.0,0.001805645424687205,0.0011608089897466125,0.0,0.0115153932588392,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.0021325726425438594,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,41.70856728077639,51.666666666666686,46.10666666666668,0.0,51.83099654309947,0.0,0.0,0.0,41.70856728077639,51.84465538478377,51.85148480562593,51.83099654309947,12.43753247303448,15.995918131981846,-0.17074853468484008,-1.7,-335.82734664411726,-507.99202277625176,-0.0,-0.0,101.83819513865126,123.78639881379691,0.0,0.021689423199738492,0.0,0,0.3028819316836902,0.0,70.32648099348326,0.24725138067584565,7.333304522433139,0.0027260793357432476,18.54287919079066,1.2389609104111319
2025-01-01 09:25:00,0.1083387254812323,0.06964853938479675,0.0,0.001805645424687205,0.0011608089897466125,0.0,0.0115153932588392,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.0021325726425438594,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,41.71906549356677,51.666666666666686,46.10666666666668,0.0,51.824800384830525,0.0,0.0,0.0,41.71906549356677,51.83880193679616,51.84580271277898,51.824800384830525,12.43753247303448,15.981031393415101,-0.18563527325158447,-1.7,-335.0326489580559,-507.3158056165481,-0.0,-0.0,101.83819513865126,123.73096683002868,0.0,0.02167878851020299,0.0,0,0.3027334235707862,0.0,70.44496151984093,0.24749526929134957,7.326351630438525,0.0027261739655297466,18.528120188301376,1.2390246310926045
2025-01-01 09:26:00,0.1083387254812323,0.06964853938479675,0.0,0.001805645424687205,0.0011608089897466125,0.0,0.0115153932588392,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.0021325726425438594,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,41.72927913012499,51.666666666666686,46.10666666666668,0.0,51.818602742772505,0.0,0.0,0.0,41.72927913012499,51.83294701547234,51.84011915182226,51.818602742772505,12.43753247303448,15.96638777323544,-0.20027889343124627,-1.7,-334.26268701657693,-506.65098300882573,-0.0,-0.0,101.83819513865126,123.67523963388201,0.0,0.021668325028009566,0.0,0,0.30258730628266395,0.0,70.55010085359756,0.24773556866523452,7.318933286419332,0.0027262685151339425,18.513504164898833,1.2390873164448994
2025-01-01 09:27:00,0.1083387254812323,0.06964853938479675,0.0,0.001805645424687205,0.0011608089897466125,0.0,0.0115153932588392,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.0021325726425438594,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,41.739218919451474,51.666666666666686,46.10666666666668,0.0,51.81240365922476,0.0,0.0,0.0,41.739218919451474,51.82709066075019,51.83443416151291,51.81240365922476,12.43753247303448,15.9519780899528,-0.2146885767138862,-1.7,-333.51628990503673,-505.9971211846783,-0.0,-0.0,101.83819513865126,123.61923901698073,0.0,0.021658026310334602,0.0,0,0.3024434898485185,0.0,70.64263614099036,0.24797241217458504,7.312243926316835,0.002726362985372607,18.499025975602866,1.2391490055056407
2025-01-01 09:28:00,0.1083387254812323,0.06964853938479675,0.0,0.001805645424687205,0.0011608089897466125,0.0,0.0115153932588392,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.0021325726425438594,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,41.74889508590545,51.666666666666686,46.10666666666668,0.0,51.80620317489146,0.0,0.0,0.0,41.74889508590545,51.821232911061884,51.82874777914711,51.80620317489146,12.43753247303448,15.93779359428304,-0.22887307238364585,-1.7,-332.79235076933054,-505.35380709724893,-0.0,-0.0,101.83819513865126,123.56298598780464,0.0,0.021647886215573908,0.0,0,0.3023018885039234,0.0,70.7232611892672,0.248205927121238,7.305678696766465,0.002726457377032962,18.484680715794628,1.239209735480359
2025-01-01 09:29:00,0.1083387254812323,0.06964853938479675,0.0,0.001805645424687205,0.0011608089897466125,0.0,0.0115153932588392,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.0021325726425438594,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,41.758317377101804,51.666666666666686,46.10666666666668,0.0,51.80000132895657,0.0,0.0,0.0,41.758317377101804,51.81537380340469,51.823060040628754,51.80000132895657,12.43753247303448,15.923825945221525,-0.24284072144516067,-1.7,-332.08982284113563,-504.72064725453737,-0.0,-0.0,101.83819513865126,123.50650080893519,0.0,0.02163789888679987,0.0,0,0.30216242045981806,0.0,70.79262927475045,0.2484362350552121,7.298634766366967,0.0027265516908740674,18.47046370800542,1.239269541843554
2025-01-01 09:30:00,0.1083387254812323,0.06964853938479675,0.0,0.001805645424687205,0.0011608089897466125,0.0,0.0115153932588392,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.0021325726425438594,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,41.767495090120335,51.666666666666686,46.10666666666668,0.0,51.79379815915479,0.0,0.0,0.0,41.767495090120335,51.80951337340786,51.8173709805344,51.79379815915479,12.43753247303448,15.910067187634105,-0.2565994790325803,0.0,-221.52130218757202,-426.56389252721317,-0.0,-0.0,101.83819513865126,306.9173812156593,0.0,0.02039496853436338,0.0,0,0.28480552061848,0.0,103.2043952009899,0.2486634520785476,7.29230455929185,0.0027266459276281277,39.56810461552368,1.2393284584333726
2025-01-01 09:31:00,0.1083387254812323,0.06964853938479675,0.0,0.001805645424687205,0.0011608089897466125,0.0,0.0115153932588392,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.0021325726425438594,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,41.77215409013464,51.666666666666686,46.10666666666668,0.0,51.7875937018385,0.0,0.0,0.0,41.77215409013464,51.803651655395896,51.8116806321746,51.7875937018385,12.43753247303448,15.900190956396079,-0.26647571027060657,0.0,-227.362799136222,-426.1472014573457,-0.0,-0.0,101.83819513865126,306.86767301667595,0.0,0.020387701346133574,0.0,0,0.28470403797467336,0.0,96.94620718247245,0.24883888923866299,7.2877540661476115,0.002726847795460998,39.54150270786773,1.2393706526512842
2025-01-01 09:32:00,0.1083387254812323,0.06964853938479675,0.0,0.001805645424687205,0.0011608089897466125,0.0,0.0115153932588392,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.0021325726425438594,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,41.776764603838096,51.666666666666686,46.10666666666668,0.0,51.78138862863105,0.0,0.0,0.0,41.776764603838096,51.79778928353232,51.805989610982955,51.78138862863105,12.43753247303448,15.890355746222973,-0.27631092044371286,0.0,-228.52725379277172,-425.73240297824844,-0.0,-0.0,101.83819513865126,306.8158286553176,0.0,0.020380463113434815,0.0,0,0.28460295968035504,0.0,95.3669540468255,0.24901379470535367,7.283225596550057,0.0027270495207087973,39.5149728977408,1.2394126739599935
2025-01-01 09:33:00,0.1083387254812323,0.06964853938479675,0.0,0.001805645424687205,0.0011608089897466125,0.0,0.0115153932588392,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.0021325726425438594,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,41.781184358430075,51.666666666666686,46.10666666666668,0.0,51.775182946730546,0.0,0.0,0.0,41.781184358430075,51.791926264621765,51.80029792356738,51.775182946730546,12.43753247303448,15.880683846753016,-0.28598281991367,0.0,-228.15339470985066,-425.3246496554503,-0.0,-0.0,101.83819513865126,306.76193769594295,0.0,0.02037334387280052,0.0,0,0.2845035430506191,0.0,95.3330598069484,0.24918621802118365,7.2787876538376235,0.002727251103777158,39.488680987643484,1.239453997907204
2025-01-01 09:34:00,0.1083387254812323,0.06964853938479675,0.0,0.001805645424687205,0.0011608089897466125,0.0,0.0115153932588392,0.0,0.09682333222239309,0.0,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.0021325726425438594,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,2999.8758933333334,Off,0.0,0.0,41.78537495728447,51.666666666666686,46.10666666666668,0.0,51.768976684481245,0.0,0.0,0.0,41.78537495728447,51.78606262543568,51.794605595912905,51.768976684481245,12.43753247303448,15.871208286573356,-0.29545838009332925,0.0,-227.45818927879827,-424.92532525201494,-0.0,-0.0,101.83819513865126,306.7060864231779,0.0,0.020366368001180163,0.0,0,0.2844061284973553,0.0,95.62894083456538,0.2493556265908367,7.273862278371087,0.002727452546002649,39.462671549331006,1.2394944827056535
2025-01-01 09:35:00,3.1082146188145656,0.06964853938479675,0.0,0.05180357698024276,0.0011608089897466125,0.0,0.0115153932588392,0.0,0.09682333222239309,2.9998758933333334,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.0021325726425438594,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,On,2999.8758933333334,16.666666666666686,1.0,0.0,2.9998758933333334,0.0,1,2999.8758933333334,2999.8758933333334,Off,0.0,0.0,41.789337388790535,51.666666666666686,46.10666666666668,0.0,51.76276987593402,0.0,0.0,0.0,41.789337388790535,51.78019839813416,51.788912659234235,51.76276987593402,12.43753247303448,15.861928248343425,-0.3047384183232609,0.0,2773.0762756072345,-424.53438604710993,-0.0,-0.0,101.83819513865126,306.64835812239,0.0,0.02035953496691349,0.0,0,0.2843107085961946,0.0,95.89657318235987,0.24952202660285466,7.269642300522565,0.002727653848971861,39.43694321301344,1.2395341316945747
2025-01-01 09:36:00,3.1082146188145656,0.06964853938479675,0.0,0.05180357698024276,0.0011608089897466125,0.0,0.0115153932588392,0.0,0.09682333222239309,2.9998758933333334,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.0021325726425438594,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,On,2999.8758933333334,16.666666666666686,1.0,0.0,2.9998758933333334,0.0,1,2999.8758933333334,2999.8758933333334,Off,0.0,0.0,41.6984981413419,51.666666666666686,46.10666666666668,0.0,51.756562554992385,0.0,0.0,0.0,41.6984981413419,51.77433361473857,51.78321914461167,51.756562554992385,12.43753247303448,15.934129289851233,-0.2325373768154524,0.0,2767.2987830883085,-427.5797855836303,-0.0,-0.0,101.83819513865126,306.58883318182734,0.0,0.020412668884284165,0.0,0,0.2850526971397787,0.0,93.16448019995431,0.2483907899301049,7.3050833255632055,0.0027278550142634172,39.521607532496475,1.2392243978079018
2025-01-01 09:37:00,3.1082146188145656,0.06964853938479675,0.0,0.05180357698024276,0.0011608089897466125,0.0,0.0115153932588392,0.0,0.09682333222239309,2.9998758933333334,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.0021325726425438594,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,On,2999.8758933333334,16.666666666666686,1.0,0.0,2.9998758933333334,0.0,1,2999.8758933333334,2999.8758933333334,Off,0.0,0.0,41.610023622790045,51.666666666666686,46.10666666666668,0.0,51.75036881216994,0.0,0.0,0.0,41.610023622790045,51.768481579870326,51.77753796372052,51.75036881216994,12.43753247303448,16.00431063010939,-0.1623560365572949,0.0,2761.9854696885873,-430.54833239727054,-0.0,-0.0,101.83819513865126,306.52758922066783,0.0,0.020464253258071986,0.0,0,0.285773047083328,0.0,90.81971361387303,0.24729728124774417,7.3399562599143735,0.0027280566618097224,39.60332057053854,1.2389234718807702
2025-01-01 09:38:00,3.1082146188145656,0.06964853938479675,0.0,0.05180357698024276,0.0011608089897466125,0.0,0.0115153932588392,0.0,0.09682333222239309,2.9998758933333334,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.0021325726425438594,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,On,2999.8758933333334,16.666666666666686,1.0,0.0,2.9998758933333334,0.0,1,2999.8758933333334,2999.8758933333334,Off,0.0,0.0,41.52378681298007,51.666666666666686,46.10666666666668,0.0,51.74418829580792,0.0,0.0,0.0,41.52378681298007,51.762641961659526,51.77186879458532,51.74418829580792,12.43753247303448,16.07258110989013,-0.09408555677655528,0.0,2756.9624231273638,-433.44392819459256,-0.0,-0.0,101.83819513865126,306.46470121084843,0.0,0.02051437357688977,0.0,0,0.28647295223250296,0.0,88.69226284997184,0.24623928086914337,7.373124752023338,0.002728258775353176,39.68224340246848,1.2386308750851365
2025-01-01 09:39:00,3.1082146188145656,0.06964853938479675,0.0,0.05180357698024276,0.0011608089897466125,0.0,0.0115153932588392,0.0,0.09682333222239309,2.9998758933333334,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.0021325726425438594,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,On,2999.8758933333334,16.666666666666686,1.0,0.0,2.9998758933333334,0.0,1,2999.8758933333334,2999.8758933333334,Off,0.0,0.0,41.43967374092222,51.666666666666686,46.10666666666668,0.0,51.73802067313121,0.0,0.0,0.0,41.43967374092222,51.75681444606249,51.76621133252814,51.73802067313121,12.43753247303448,16.139038372197465,-0.02762829446922055,0.0,2752.137501406102,-436.2700682828795,-0.0,-0.0,101.83819513865126,306.4002415925186,0.0,0.02056310656174211,0.0,0,0.28715348395770657,0.0,86.6934812169967,0.24521479556385747,7.4058478059345685,0.002728461339514928,39.758520727469566,1.2383461777614662
2025-01-01 09:40:00,3.1082146188145656,0.06964853938479675,0.0,0.05180357698024276,0.0011608089897466125,0.0,0.0115153932588392,0.0,0.09682333222239309,2.9998758933333334,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.0021325726425438594,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,On,2999.8758933333334,16.666666666666686,1.0,0.0,2.9998758933333334,0.0,1,2999.8758933333334,2999.8758933333334,Off,0.0,0.0,41.35757996772872,51.666666666666686,46.10666666666668,0.0,51.73186562830853,0.0,0.0,0.0,41.35757996772872,51.750998735030436,51.76056528839139,51.73186562830853,12.43753247303448,16.203771883248834,0.0,0.0,2747.5217306109057,-439.0299608397022,-0.0,-0.0,101.83819513865126,306.3342803836409,0.0,0.020610522455128656,0.0,0,0.2878156231602649,0.0,84.83760297862325,0.24422200439986644,7.437576263191399,0.0027286643397053762,39.832285107737924,1.2380689863229912
2025-01-01 09:41:00,3.1082146188145656,0.06964853938479675,0.0,0.05180357698024276,0.0011608089897466125,0.0,0.0115153932588392,0.0,0.09682333222239309,2.9998758933333334,0.0,0.0,0.06964853938479675,0.0,1,0,0,Off,0,0,Off,0,0,Off,0,0,Off,0.0021325726425438594,0.0,On,0.009382820616295341,0,On,0.0039586130426640725,0,On,0.09286471917972902,0.06964853938479675,On,0,0,Off,On,2999.8758933333334,16.666666666666686,1.0,0.0,2.9998758933333334,0.0,1,2999.8758933333334,2999.8758933333334,Off,0.0,0.0,41.27740676968882,51.666666666666686,46.10666666666668,0.0,51.72572286103552,0.0,0.0,0.0,41.27740676968882,51.74519454517167,51.75493038723975,51.72572286103552,12.43753247303448,16.266866211771795,0.0,0.0,2743.179743025544,-441.7266598373185,-0.0,-0.0,101.83819513865126,306.26688528341316,0.0,0.02065668747870903,0.0,0,0.288460294592487,0.0,83.19231439087784,0.2432592024171942,7.468358604522376,0.002728867762058168,39.90366150722851,1.2377989291010205
