Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 16:11:00,3.411370316415862,2.1504141542984847,0.0,0.05685617194026437,0.035840235904974746,0.0,0.03955900135059621,0.0,0.6138726627007218,2.707938652364544,0.05,0.0,0.0,0.38667524816554366,1.7491555727996078,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0404997868073212,0.03037484010549089,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.03611306841930966,0,On,0.09830566514666349,0,On,0.47506721074673713,0.35630040806005275,On,HP On,4990.546575160228,20.61111111111117,1.952245072755096,0.0,2.3970803190312107,0.31085833333333335,1,4679.688241826894,4679.688241826894,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,21.340856277962576,51.666666666666686,46.10666666666668,0.0,51.506256615440876,0.0,0.0,0.0,21.340856277962576,50.83646140916342,51.506256615440876,50.5015638060247,12.43753247303448,20.55243096100191,0.0,3.9,4101.191561334828,-1683.9580435766238,-0.0,-0.0,752.176187743491,354.5158490173347,2.0,0.07813012548620613,0.0,0,1.4093220250897311,131.99922844444444,42.426842007732716,0.21961530107896512,10.02480037485029,0.003232185224291732,41.875055087799055,1.2169996246973358
2025-01-01 16:12:00,3.4145464068791096,2.1524657060678187,0.0,0.05690910678131849,0.035874428434463645,0.0,0.03955900135059621,0.0,0.6138726627007218,2.711114742827792,0.05,0.0,0.0,0.38667524816554366,1.7512071245689416,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0404997868073212,0.03037484010549089,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.03611306841930966,0,On,0.09830566514666349,0,On,0.47506721074673713,0.35630040806005275,On,HP On,4989.034750059143,20.61111111111117,1.9490319443459487,0.0,2.400256409494458,0.31085833333333335,1,4678.17641672581,4678.17641672581,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,21.292335051618124,51.666666666666686,46.10666666666668,0.0,51.50297938810731,0.0,0.0,0.0,21.292335051618124,50.83346639877639,51.50297938810731,50.49870990411093,12.43753247303448,20.618327296144532,0.0,3.9,4086.6526942004675,-1694.7789718572499,-0.0,-0.0,752.176187743491,350.9326416985527,2.0,0.07832224736664134,0.0,0,1.4127875461792476,131.99922844444444,40.220728255083316,0.2187436244974546,10.054547110947372,0.003232466245823458,41.63205829703422,1.2167264285972612
2025-01-01 16:13:00,3.417628071118707,2.154456264522118,0.0,0.05696046785197845,0.03590760440870197,0.0,0.03955900135059621,0.0,0.6138726627007218,2.7141964070673894,0.05,0.0,0.0,0.38667524816554366,1.7531976830232412,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0404997868073212,0.03037484010549089,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.03611306841930966,0,On,0.09830566514666349,0,On,0.47506721074673713,0.35630040806005275,On,HP On,4987.569012446417,20.61111111111117,1.9459229353641865,0.0,2.403338073734056,0.31085833333333335,1,4676.710679113084,4676.710679113084,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,21.245277789310407,51.666666666666686,46.10666666666668,0.0,51.499709416940014,0.0,0.0,0.0,21.245277789310407,50.83047819793697,51.499709416940014,50.49586258843545,12.43753247303448,20.682151639041873,0.0,3.9,4072.5185727751323,-1705.2858526129332,-0.0,-0.0,752.176187743491,347.1571209951297,2.0,0.07850809604050228,0.0,0,1.416139910299694,131.99922844444444,38.059225198157066,0.21790356928789284,10.083851855032915,0.0032327456993477637,41.39478568653405,1.2164619341480287
2025-01-01 16:14:00,3.420618771149627,2.156388065902141,0.0,0.057010312852493784,0.035939801098369015,0.0,0.03955900135059621,0.0,0.6138726627007218,2.717187107098309,0.05,0.0,0.0,0.38667524816554366,1.7551294844032639,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0404997868073212,0.03037484010549089,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.03611306841930966,0,On,0.09830566514666349,0,On,0.47506721074673713,0.35630040806005275,On,HP On,4986.147603492194,20.61111111111117,1.9429137535698573,0.0,2.4063287737649754,0.31085833333333335,1,4675.289270158861,4675.289270158861,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,21.199626235511754,51.666666666666686,46.10666666666668,0.0,51.49644648427708,0.0,0.0,0.0,21.199626235511754,50.82749660119007,51.49644648427708,50.49302165964657,12.43753247303448,20.743986506079246,0.0,3.9,4058.72026489789,-1715.4897760278518,-0.0,-0.0,752.176187743491,343.1759373846246,2.0,0.07868793461866672,0.0,0,1.4193838634815268,131.99922844444444,35.886249690056204,0.2170936551581591,10.111396331090805,0.003233023620604256,41.16300943126508,1.2162057885868638
2025-01-01 16:15:00,3.430800242337947,2.1602733355298205,0.0,0.05718000403896578,0.03600455559216367,0.0,0.04062115042175238,0.0,0.6200890476396885,2.7200900442765064,0.05,0.0,0.0,0.38868540561581194,1.757004596580675,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0404997868073212,0.03037484010549089,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.03717521749046583,0,On,0.10184184015193913,0,On,0.4777474206804282,0.35831056551032103,On,HP On,4984.768897991821,20.61111111111117,1.940000433926188,0.0,2.4092317109431733,0.31085833333333335,1,4673.910564658488,4673.910564658488,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,21.155326577923315,51.666666666666686,46.10666666666668,0.0,51.493190381117145,0.0,0.0,0.0,21.155326577923315,50.824521411256285,51.493190381117145,50.49018692632586,12.43753247303448,20.803908112587937,0.0,3.9,4052.4823961643933,-1725.4010012856766,-0.0,-0.0,759.2671070582555,338.97465806288284,2.0,0.07886200589764338,0.0,0,1.4225237853217991,131.99922844444444,33.847392399992586,0.21631251882285163,10.138588952999116,0.0032333000439390062,40.99280369603087,1.2159576661498188
2025-01-01 16:16:00,0.710710198061441,0.4032687389491453,0.0,0.011845169967690684,0.0067211456491524215,0.0,0.04062115042175238,0.0,0.6200890476396885,0.0,0.05,0.0,0.0,0.38868540561581194,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0404997868073212,0.03037484010549089,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.03717521749046583,0,On,0.10184184015193913,0,On,0.4777474206804282,0.35831056551032103,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,4673.910564658488,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,21.112149235553378,51.666666666666686,46.10666666666668,0.0,51.489940906458926,0.0,0.0,0.0,21.112149235553378,50.821552438408304,51.489940906458926,50.487358204383,12.43753247303448,20.862242271418893,0.0,3.9,-944.0814094752793,-1735.071402619222,-0.0,-0.0,759.2671070582555,334.5376890009997,2.0,0.07903127471278379,0.0,0,1.425577079654218,131.99922844444444,31.722886085687307,0.21555554122165083,10.164920317336051,0.003233575380457862,40.7706390804591,1.2157162095756424
2025-01-01 16:17:00,0.710710198061441,0.4032687389491453,0.0,0.011845169967690684,0.0067211456491524215,0.0,0.04062115042175238,0.0,0.6200890476396885,0.0,0.05,0.0,0.0,0.38868540561581194,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0404997868073212,0.03037484010549089,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.03717521749046583,0,On,0.10184184015193913,0,On,0.4777474206804282,0.35831056551032103,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,4673.910564658488,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,21.193053788624244,51.666666666666686,46.10666666666668,0.0,51.48669789342596,0.0,0.0,0.0,21.193053788624244,50.81858952513859,51.48669789342596,50.48453534099491,12.43753247303448,20.74438738732491,0.0,3.9,-921.8349731303551,-1715.556007793428,-0.0,-0.0,759.2671070582555,329.8481932844782,2.0,0.07868909983443872,0.0,0,1.419404881805013,131.99922844444444,34.453927604817224,0.21714344899864302,10.112367267202547,0.0032338492791517417,41.013109606487596,1.216203524365553
2025-01-01 16:18:00,0.710710198061441,0.4032687389491453,0.0,0.011845169967690684,0.0067211456491524215,0.0,0.04062115042175238,0.0,0.6200890476396885,0.0,0.05,0.0,0.0,0.38868540561581194,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0404997868073212,0.03037484010549089,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.03717521749046583,0,On,0.10184184015193913,0,On,0.4777474206804282,0.35831056551032103,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,4673.910564658488,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,21.271191028851945,51.666666666666686,46.10666666666668,0.0,51.48344289943275,0.0,0.0,0.0,21.271191028851945,50.81561525759267,51.48344289943275,50.48170143667262,12.43753247303448,20.630450688466556,0.0,3.9,-901.0119083203788,-1696.7727647941867,-0.0,-0.0,759.2671070582555,324.88802678753933,2.0,0.07835756675260949,0.0,0,1.4134246421553234,131.99922844444444,36.49374941555257,0.2186917692094322,10.061784504890475,0.0032341246963719286,41.24612058278783,1.216675001878583
2025-01-01 16:19:00,0.710710198061441,0.4032687389491453,0.0,0.011845169967690684,0.0067211456491524215,0.0,0.04062115042175238,0.0,0.6200890476396885,0.0,0.05,0.0,0.0,0.38868540561581194,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0404997868073212,0.03037484010549089,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.03717521749046583,0,On,0.10184184015193913,0,On,0.4777474206804282,0.35831056551032103,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,4673.910564658488,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,21.346728451139413,51.666666666666686,46.10666666666668,0.0,51.48017633588866,0.0,0.0,0.0,21.346728451139413,50.81263002413969,51.48017633588866,50.47885686826522,12.43753247303448,20.52019472260278,0.0,3.9,-881.0594805758915,-1678.674507007291,-0.0,-0.0,759.2671070582555,319.6376462487511,2.0,0.07803605108830644,0.0,0,1.4076250980704539,131.99922844444444,38.34791937314398,0.22020257429347354,10.013051523959378,0.0032344015710072914,41.470232316778485,1.2171315889871799
2025-01-01 16:20:00,0.710710198061441,0.4032687389491453,0.0,0.011845169967690684,0.0067211456491524215,0.0,0.04062115042175238,0.0,0.6200890476396885,0.0,0.05,0.0,0.0,0.38868540561581194,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0404997868073212,0.03037484010549089,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.03717521749046583,0,On,0.10184184015193913,0,On,0.4777474206804282,0.35831056551032103,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,4673.910564658488,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,21.419803723702262,51.666666666666686,46.10666666666668,0.0,51.47689858930434,0.0,0.0,0.0,21.419803723702262,50.80963418964235,51.47689858930434,50.476001989811365,12.43753247303448,20.413424367820284,0.0,3.9,-861.9768777552092,-1661.2218693937814,-0.0,-0.0,759.2671070582555,314.0760556624584,2.0,0.07772404509103499,0.0,0,1.401997090676656,131.99922844444444,39.9778845803168,0.22167747666749693,9.966069758308695,0.003234679845617914,41.68589961833279,1.2175740610624999
2025-01-01 16:21:00,0.710710198061441,0.4032687389491453,0.0,0.011845169967690684,0.0067211456491524215,0.0,0.04062115042175238,0.0,0.6200890476396885,0.0,0.05,0.0,0.0,0.38868540561581194,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0404997868073212,0.03037484010549089,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.03717521749046583,0,On,0.10184184015193913,0,On,0.4777474206804282,0.35831056551032103,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,4673.910564658488,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,21.490542638744174,51.666666666666686,46.10666666666668,0.0,51.47361002572517,0.0,0.0,0.0,21.490542638744174,50.80662809964272,51.47361002572517,50.47313713660151,12.43753247303448,20.30996134647147,0.0,3.9,-843.7201455601728,-1644.3789610348513,-0.0,-0.0,759.2671070582555,308.18074849975255,2.0,0.07742108448201335,0.0,0,1.3965322452489572,131.99922844444444,41.39170841642293,0.2231179543560845,9.920078279597368,0.003234959465752566,41.893538224621786,1.218003126910879
2025-01-01 16:22:00,0.710710198061441,0.4032687389491453,0.0,0.011845169967690684,0.0067211456491524215,0.0,0.04062115042175238,0.0,0.6200890476396885,0.0,0.05,0.0,0.0,0.38868540561581194,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0404997868073212,0.03037484010549089,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.03717521749046583,0,On,0.10184184015193913,0,On,0.4777474206804282,0.35831056551032103,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,4673.910564658488,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,21.559060628355017,51.666666666666686,46.10666666666668,0.0,51.47031099249658,0.0,0.0,0.0,21.559060628355017,50.80361208202902,51.47031099249658,50.47026262679524,12.43753247303448,20.20964207448904,0.0,3.9,-826.2528045368358,-1628.112926188377,-0.0,-0.0,759.2671070582555,301.9276692222613,2.0,0.07712674285082555,0.0,0,1.3912228701372145,131.99922844444444,42.59301459328586,0.22452536911651272,9.875003859693807,0.0032352403796903594,42.093529837317824,1.2184194372922712
2025-01-01 16:23:00,0.710710198061441,0.4032687389491453,0.0,0.011845169967690684,0.0067211456491524215,0.0,0.04062115042175238,0.0,0.6200890476396885,0.0,0.05,0.0,0.0,0.38868540561581194,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0404997868073212,0.03037484010549089,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.03717521749046583,0,On,0.10184184015193913,0,On,0.4777474206804282,0.35831056551032103,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,4673.910564658488,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,21.625464754554287,51.666666666666686,46.10666666666668,0.0,51.46700181980403,0.0,0.0,0.0,21.625464754554287,50.8005864484895,51.46700181980403,50.46737876283224,12.43753247303448,20.11231483716257,0.0,3.9,-809.2938775810865,-1612.3934111310355,-0.0,-0.0,759.2671070582555,296.56931220055435,2.0,0.07684062395755742,0.0,0,1.3860618179109734,131.99922844444444,43.83242649169358,0.22590099582935422,9.83144358607133,0.0032355225382156485,42.28622908836615,1.218823596303379
2025-01-01 16:24:00,0.710710198061441,0.4032687389491453,0.0,0.011845169967690684,0.0067211456491524215,0.0,0.04062115042175238,0.0,0.6200890476396885,0.0,0.05,0.0,0.0,0.38868540561581194,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0404997868073212,0.03037484010549089,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.03717521749046583,0,On,0.10184184015193913,0,On,0.4777474206804282,0.35831056551032103,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,4673.910564658488,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,21.689848545115016,51.666666666666686,46.10666666666668,0.0,51.46368282191728,0.0,0.0,0.0,21.689848545115016,50.7975514956872,51.46368282191728,50.464485832572166,12.43753247303448,20.017847123089716,-0.09326398802145519,3.9,-792.2779239182253,-1597.1936778995073,-0.0,-0.0,759.2671070582555,294.86822638257854,2.0,0.07656238385560024,0.0,0,1.3810428844136673,131.99922844444444,45.64864692302663,0.22724591101780597,9.789330362739015,0.003235805894438212,42.47194325838675,1.2192161305855889
2025-01-01 16:25:00,0.710710198061441,0.4032687389491453,0.0,0.011845169967690684,0.0067211456491524215,0.0,0.04062115042175238,0.0,0.6200890476396885,0.0,0.05,0.0,0.0,0.38868540561581194,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0404997868073212,0.03037484010549089,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.03717521749046583,0,On,0.10184184015193913,0,On,0.4777474206804282,0.35831056551032103,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,4673.910564658488,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,21.752284898006902,51.666666666666686,46.10666666666668,0.0,51.460354299202095,0.0,0.0,0.0,21.752284898006902,50.794507507159295,51.460354299202095,50.4615841111379,12.43753247303448,19.92613570174959,-0.18497540936158074,3.9,-775.9131958244382,-1582.4921353353648,-0.0,-0.0,759.2671070582555,293.05920768766833,2.0,0.07629176132921005,0.0,0,1.3761613577995258,131.99922844444444,47.31183245267114,0.22856083886840223,9.748612402178344,0.0032360904034857726,42.6509042902152,1.2195974470210182
2025-01-01 16:26:00,0.710710198061441,0.4032687389491453,0.0,0.011845169967690684,0.0067211456491524215,0.0,0.04062115042175238,0.0,0.6200890476396885,0.0,0.05,0.0,0.0,0.38868540561581194,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0404997868073212,0.03037484010549089,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.03717521749046583,0,On,0.10184184015193913,0,On,0.4777474206804282,0.35831056551032103,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,4673.910564658488,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,21.81285919901855,51.666666666666686,46.10666666666668,0.0,51.45701654118664,0.0,0.0,0.0,21.81285919901855,50.791454756212346,51.45701654118664,50.45867386372521,12.43753247303448,19.83705960014468,-0.2740515109664905,3.9,-760.1603521433619,-1568.2647372274955,-0.0,-0.0,759.2671070582555,291.13490302682254,2.0,0.0760284396630351,0.0,0,1.3714115251131673,131.99922844444444,48.837278025878014,0.2298468064354142,9.708572042188173,0.0032363760220203005,42.823395228946204,1.219968028064406
2025-01-01 16:27:00,3.380459402482721,2.1277563652892675,0.0,0.056340990041378686,0.03546260608815446,0.0,0.04062115042175238,0.0,0.6200890476396885,2.6697492044212803,0.05,0.0,0.0,0.38868540561581194,1.724487626340122,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0404997868073212,0.03037484010549089,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.03717521749046583,0,On,0.10184184015193913,0,On,0.4777474206804282,0.35831056551032103,On,HP On,5008.82294447602,20.61111111111117,1.9915989623445076,0.0,2.358890871087947,0.31085833333333335,1,4697.964611142686,4697.964611142686,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,21.871652145527953,51.666666666666686,46.10666666666668,0.0,51.45366982470548,0.0,0.0,0.0,21.871652145527953,50.78839350416974,51.45366982470548,50.45575534390188,12.43753247303448,19.750504490354153,-0.360606620757018,3.9,4263.833659319993,-1554.4888908273745,-0.0,-0.0,759.2671070582555,289.08765508483236,2.0,0.07577211856018286,0.0,0,1.3667879695576506,131.99922844444444,50.23249861309129,0.23110480021360771,9.669813030047148,0.0032366627085565155,42.989684457438194,1.2203283302799637
2025-01-01 16:28:00,3.3847571589612477,2.1305324417296942,0.0,0.0564126193160208,0.035508874028828234,0.0,0.04062115042175238,0.0,0.6200890476396885,2.674046960899807,0.05,0.0,0.0,0.38868540561581194,1.727263702780549,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0404997868073212,0.03037484010549089,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.03717521749046583,0,On,0.10184184015193913,0,On,0.4777474206804282,0.35831056551032103,On,HP On,5006.756740938001,20.61111111111117,1.9871026598669503,0.0,2.363188627566474,0.31085833333333335,1,4695.898407604667,4695.898407604667,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,21.805288342188188,51.666666666666686,46.10666666666668,0.0,51.450314414596534,0.0,0.0,0.0,21.805288342188188,50.78532400102965,51.450314414596534,50.452828794246216,12.43753247303448,19.841662513848814,-0.2694485972623575,3.9,4243.679506812781,-1568.9986732601635,-0.0,-0.0,759.2671070582555,286.909550502116,2.0,0.07604205806329292,0.0,0,1.3716571757032616,131.99922844444444,46.654332076688355,0.22982177065736187,9.711348111011551,0.0032369504233636663,42.67301100192022,1.2199484399273393
2025-01-01 16:29:00,3.3889084437245662,2.1332139067886224,0.0,0.056481807395409436,0.035553565113143705,0.0,0.04062115042175238,0.0,0.6200890476396885,2.6781982456631255,0.05,0.0,0.0,0.38868540561581194,1.7299451678394773,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0404997868073212,0.03037484010549089,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.03717521749046583,0,On,0.10184184015193913,0,On,0.4777474206804282,0.35831056551032103,On,HP On,5004.763298593114,20.61111111111117,1.982776085855928,0.0,2.3673399123297916,0.31085833333333335,1,4693.9049652597805,4693.9049652597805,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,21.741277260636597,51.666666666666686,46.10666666666668,0.0,51.44696891320926,0.0,0.0,0.0,21.741277260636597,50.78226381149337,51.44696891320926,50.44991126063543,12.43753247303448,19.929489025880283,-0.18162208523088808,3.9,4224.65065137465,-1583.0287300280913,-0.0,-0.0,759.2671070582555,284.5924779467133,2.0,0.07630166506260304,0.0,0,1.376340002714205,131.99922844444444,43.64897575137087,0.2285938247338243,9.751716833134456,0.0032372361077210275,42.3658323525923,1.2195826505417784
2025-01-01 16:30:00,3.4477166968416864,2.155607004519056,0.0,0.05746194494736144,0.035926783408650936,0.0,0.04765788801816198,0.0,0.6566429397548013,2.6934158690687235,0.05,0.0,0.0,0.40124888967998873,1.739774781505734,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0404997868073212,0.03037484010549089,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.044211955086875435,0,On,0.12164442018148286,0,On,0.4944987327659972,0.3708740495744978,On,HP On,4930.076578734027,20.61111111111117,1.938764615803893,0.0,2.3825575357353896,0.31085833333333335,1,4619.218245400693,4619.218245400693,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,21.61101016444718,51.666666666666686,46.10666666666668,0.0,51.4436329707607,0.5226083269256456,1421.168179143101,0.0,21.61101016444718,50.7792126053761,51.4436329707607,50.447002422683816,12.43753247303448,20.014185024776893,-0.09692608633427824,2.2,3724.838944046115,-2004.602536067385,-0.0,-0.0,801.6851449237879,61.202630493094276,2.0,0.08631330902411741,0.0,0,1.556931423174804,131.99922844444444,-2.3202435443142093,0.2274172306467764,9.789713250044699,0.0032375198206682633,-155.18668701917477,1.219230101010874
